"Iteracja","Current","Best","Worst","Average"
"561","165368","123116","195807","157827"
"562","154074","123116","195807","157821"
"563","164864","123116","195807","157833"
"564","147310","123116","195807","157814"
"565","152635","123116","195807","157805"
"566","159752","123116","195807","157809"
"567","133023","123116","195807","157765"
"568","137805","123116","195807","157730"
"569","146807","123116","195807","157711"
"570","153640","123116","195807","157703"
"571","166466","123116","195807","157719"
"572","158180","123116","195807","157720"
"573","164007","123116","195807","157731"
"574","171390","123116","195807","157754"
"575","158680","123116","195807","157756"
"576","146737","123116","195807","157737"
"577","155785","123116","195807","157733"
"578","155397","123116","195807","157729"
"579","143526","123116","195807","157705"
"580","164125","123116","195807","157716"
"581","158822","123116","195807","157718"
"582","159294","123116","195807","157721"
"583","174114","123116","195807","157749"
"584","161646","123116","195807","157755"
"585","157138","123116","195807","157754"
"586","153350","123116","195807","157747"
"587","158287","123116","195807","157748"
"588","167457","123116","195807","157764"
"589","165021","123116","195807","157777"
"590","157936","123116","195807","157777"
"591","169763","123116","195807","157797"
"592","162829","123116","195807","157806"
"593","154507","123116","195807","157800"
"594","152050","123116","195807","157790"
"595","156368","123116","195807","157788"
"596","151631","123116","195807","157778"
"597","157000","123116","195807","157776"
"598","141782","123116","195807","157750"
"599","160882","123116","195807","157755"
"600","157922","123116","195807","157755"
"601","171467","123116","195807","157778"
"602","153761","123116","195807","157771"
"603","164569","123116","195807","157782"
"604","168590","123116","195807","157800"
"605","150390","123116","195807","157788"
"606","163163","123116","195807","157797"
"607","171990","123116","195807","157820"
"608","158874","123116","195807","157822"
"609","175110","123116","195807","157850"
"610","139848","123116","195807","157821"
"611","130169","123116","195807","157776"
"612","178586","123116","195807","157810"
"613","153837","123116","195807","157803"
"614","163481","123116","195807","157812"
"615","178948","123116","195807","157847"
"616","167872","123116","195807","157863"
"617","163785","123116","195807","157873"
"618","149032","123116","195807","157858"
"619","167831","123116","195807","157875"
"620","142858","123116","195807","157850"
"621","162405","123116","195807","157858"
"622","165430","123116","195807","157870"
"623","140097","123116","195807","157841"
"624","139838","123116","195807","157812"
"625","155418","123116","195807","157809"
"626","166594","123116","195807","157823"
"627","149617","123116","195807","157810"
"628","164793","123116","195807","157821"
"629","162654","123116","195807","157828"
"630","163945","123116","195807","157838"
"631","178017","123116","195807","157870"
"632","137000","123116","195807","157837"
