"Iteracja","Current","Best","Worst","Average"
"351","171651","122113","182544","156935"
"352","154757","122113","182544","156929"
"353","158362","122113","182544","156933"
"354","174315","122113","182544","156982"
"355","160298","122113","182544","156991"
"356","149913","122113","182544","156972"
"357","174094","122113","182544","157020"
"358","143398","122113","182544","156981"
"359","146449","122113","182544","156952"
"360","146682","122113","182544","156924"
"361","173004","122113","182544","156968"
"362","141364","122113","182544","156925"
"363","159549","122113","182544","156932"
"364","167818","122113","182544","156962"
"365","160514","122113","182544","156972"
"366","166483","122113","182544","156998"
"367","158338","122113","182544","157002"
"368","162825","122113","182544","157017"
"369","130288","122113","182544","156945"
"370","161353","122113","182544","156957"
"371","165682","122113","182544","156980"
"372","160138","122113","182544","156989"
"373","153745","122113","182544","156980"
"374","158150","122113","182544","156983"
"375","145467","122113","182544","156953"
"376","137927","122113","182544","156902"
"377","156254","122113","182544","156900"
"378","152368","122113","182544","156888"
"379","162105","122113","182544","156902"
"380","177567","122113","182544","156956"
"381","140746","122113","182544","156914"
"382","149704","122113","182544","156895"
"383","161738","122113","182544","156908"
"384","148668","122113","182544","156886"
"385","162556","122113","182544","156901"
"386","142616","122113","182544","156864"
"387","172769","122113","182544","156905"
"388","146381","122113","182544","156878"
"389","129035","122113","182544","156806"
"390","152650","122113","182544","156796"
"391","165770","122113","182544","156819"
"392","175207","122113","182544","156865"
"393","150995","122113","182544","156851"
"394","161215","122113","182544","156862"
"395","157322","122113","182544","156863"
"396","154812","122113","182544","156858"
"397","161331","122113","182544","156869"
"398","156531","122113","182544","156868"
"399","153559","122113","182544","156860"
"400","159158","122113","182544","156865"
"401","152914","122113","182544","156856"
"402","170714","122113","182544","156890"
"403","153197","122113","182544","156881"
"404","168408","122113","182544","156909"
"405","155268","122113","182544","156905"
"406","153379","122113","182544","156897"
"407","168443","122113","182544","156925"
"408","148469","122113","182544","156904"
"409","163581","122113","182544","156921"
"410","153868","122113","182544","156913"
"411","166684","122113","182544","156937"
"412","155445","122113","182544","156933"
"413","168053","122113","182544","156960"
"414","158345","122113","182544","156964"
"415","166412","122113","182544","156986"
"416","160892","122113","182544","156996"
"417","150776","122113","182544","156981"
"418","157289","122113","182544","156982"
"419","159682","122113","182544","156988"
"420","153196","122113","182544","156979"
"421","176130","122113","182544","157025"
"422","166730","122113","182544","157048"
"423","150502","122113","182544","157032"
"424","175753","122113","182544","157076"
"425","159070","122113","182544","157081"
"426","160957","122113","182544","157090"
"427","149630","122113","182544","157072"
"428","151039","122113","182544","157058"
"429","166987","122113","182544","157082"
"430","158846","122113","182544","157086"
"431","154869","122113","182544","157080"
"432","158282","122113","182544","157083"
"433","178337","122113","182544","157132"
"434","166581","122113","182544","157154"
"435","141160","122113","182544","157117"
"436","164628","122113","182544","157135"
"437","180323","122113","182544","157188"
"438","181919","122113","182544","157244"
"439","172083","122113","182544","157278"
"440","147991","122113","182544","157257"
"441","141835","122113","182544","157222"
"442","166784","122113","182544","157243"
"443","142324","122113","182544","157210"
"444","187260","122113","187260","157277"
"445","172056","122113","187260","157311"
"446","144169","122113","187260","157281"
"447","141264","122113","187260","157245"
"448","154739","122113","187260","157240"
"449","169325","122113","187260","157267"
"450","153640","122113","187260","157259"
"451","139034","122113","187260","157218"
"452","129294","122113","187260","157156"
"453","139371","122113","187260","157117"
"454","165939","122113","187260","157137"
"455","156614","122113","187260","157135"
"456","171812","122113","187260","157168"
"457","168331","122113","187260","157192"
"458","158558","122113","187260","157195"
"459","140349","122113","187260","157158"
"460","164456","122113","187260","157174"
"461","162036","122113","187260","157185"
"462","156118","122113","187260","157182"
"463","156312","122113","187260","157181"
"464","171993","122113","187260","157212"
"465","177988","122113","187260","157257"
"466","156436","122113","187260","157255"
"467","166503","122113","187260","157275"
"468","156628","122113","187260","157274"
"469","171106","122113","187260","157303"
"470","170749","122113","187260","157332"
"471","139471","122113","187260","157294"
"472","167450","122113","187260","157316"
"473","170701","122113","187260","157344"
"474","161937","122113","187260","157353"
"475","154426","122113","187260","157347"
"476","168263","122113","187260","157370"
"477","168216","122113","187260","157393"
"478","157672","122113","187260","157394"
"479","153042","122113","187260","157384"
"480","156831","122113","187260","157383"
"481","156033","122113","187260","157381"
"482","176464","122113","187260","157420"
"483","161250","122113","187260","157428"
"484","147313","122113","187260","157407"
"485","158090","122113","187260","157409"
"486","155706","122113","187260","157405"
"487","156090","122113","187260","157402"
"488","166458","122113","187260","157421"
"489","149629","122113","187260","157405"
"490","166118","122113","187260","157423"
"491","165617","122113","187260","157439"
"492","156419","122113","187260","157437"
"493","157134","122113","187260","157437"
"494","147597","122113","187260","157417"
"495","158498","122113","187260","157419"
"496","152703","122113","187260","157410"
"497","156992","122113","187260","157409"
"498","157978","122113","187260","157410"
"499","144052","122113","187260","157383"
"500","175085","122113","187260","157418"
"501","159040","122113","187260","157422"
"502","175345","122113","187260","157457"
"503","163114","122113","187260","157469"
"504","131058","122113","187260","157416"
"505","155148","122113","187260","157412"
"506","145013","122113","187260","157387"
"507","134663","122113","187260","157342"
"508","165432","122113","187260","157358"
"509","175437","122113","187260","157394"
"510","169846","122113","187260","157418"
"511","185770","122113","187260","157474"
"512","173166","122113","187260","157504"
"513","147815","122113","187260","157486"
"514","165360","122113","187260","157501"
"515","168611","122113","187260","157522"
"516","158493","122113","187260","157524"
"517","168391","122113","187260","157545"
"518","156291","122113","187260","157543"
"519","139463","122113","187260","157508"
"520","169579","122113","187260","157531"
"521","154347","122113","187260","157525"
"522","171807","122113","187260","157552"
"523","171656","122113","187260","157579"
"524","152254","122113","187260","157569"
"525","167035","122113","187260","157587"
"526","153371","122113","187260","157579"
"527","174695","122113","187260","157612"
"528","163308","122113","187260","157623"
"529","149929","122113","187260","157608"
"530","148560","122113","187260","157591"
"531","167328","122113","187260","157609"
"532","162808","122113","187260","157619"
"533","151561","122113","187260","157608"
"534","167657","122113","187260","157627"
"535","156384","122113","187260","157624"
"536","164517","122113","187260","157637"
"537","149255","122113","187260","157621"
"538","152399","122113","187260","157612"
"539","155295","122113","187260","157607"
"540","169638","122113","187260","157630"
"541","147683","122113","187260","157611"
"542","139943","122113","187260","157579"
"543","149608","122113","187260","157564"
"544","156434","122113","187260","157562"
"545","160523","122113","187260","157567"
"546","160221","122113","187260","157572"
"547","187054","122113","187260","157626"
"548","150429","122113","187260","157613"
"549","174527","122113","187260","157644"
"550","161114","122113","187260","157650"
"551","151262","122113","187260","157639"
"552","144704","122113","187260","157615"
"553","176372","122113","187260","157649"
"554","172971","122113","187260","157677"
"555","155016","122113","187260","157672"
"556","179739","122113","187260","157712"
"557","137042","122113","187260","157674"
"558","151485","122113","187260","157663"
"559","160475","122113","187260","157668"
"560","163170","122113","187260","157678"
"561","166252","122113","187260","157694"
"562","183410","122113","187260","157739"
"563","145916","122113","187260","157718"
"564","161896","122113","187260","157726"
"565","143579","122113","187260","157701"
"566","148990","122113","187260","157685"
"567","170865","122113","187260","157708"
"568","173717","122113","187260","157737"
"569","171585","122113","187260","157761"
"570","142509","122113","187260","157734"
"571","161414","122113","187260","157741"
"572","160663","122113","187260","157746"
"573","146420","122113","187260","157726"
"574","155472","122113","187260","157722"
"575","160143","122113","187260","157726"
"576","155564","122113","187260","157723"
"577","150239","122113","187260","157710"
"578","154985","122113","187260","157705"
"579","154636","122113","187260","157700"
"580","144102","122113","187260","157676"
"581","175801","122113","187260","157707"
"582","172074","122113","187260","157732"
"583","153900","122113","187260","157725"
"584","165466","122113","187260","157739"
"585","174254","122113","187260","157767"
"586","142863","122113","187260","157741"
"587","154287","122113","187260","157736"
"588","153330","122113","187260","157728"
"589","150033","122113","187260","157715"
"590","162202","122113","187260","157723"
"591","157128","122113","187260","157722"
"592","157508","122113","187260","157721"
"593","158074","122113","187260","157722"
"594","153907","122113","187260","157715"
"595","155096","122113","187260","157711"
"596","152565","122113","187260","157702"
"597","149027","122113","187260","157688"
"598","135989","122113","187260","157652"
"599","162491","122113","187260","157660"
"600","178021","122113","187260","157694"
"601","150870","122113","187260","157682"
"602","148948","122113","187260","157668"
"603","164005","122113","187260","157678"
"604","153903","122113","187260","157672"
"605","160746","122113","187260","157677"
"606","157290","122113","187260","157676"
"607","155929","122113","187260","157674"
"608","160759","122113","187260","157679"
"609","138985","122113","187260","157648"
"610","163028","122113","187260","157657"
"611","154611","122113","187260","157652"
"612","169171","122113","187260","157671"
"613","156833","122113","187260","157669"
"614","164735","122113","187260","157681"
"615","161745","122113","187260","157687"
"616","149985","122113","187260","157675"
"617","163810","122113","187260","157685"
"618","162174","122113","187260","157692"
"619","161131","122113","187260","157698"
"620","171061","122113","187260","157719"
"621","149509","122113","187260","157706"
"622","156844","122113","187260","157705"
"623","155641","122113","187260","157701"
"624","157733","122113","187260","157701"
"625","149024","122113","187260","157687"
"626","147909","122113","187260","157672"
"627","137820","122113","187260","157640"
"628","161059","122113","187260","157646"
"629","154552","122113","187260","157641"
"630","142823","122113","187260","157617"
"631","164774","122113","187260","157628"
"632","168583","122113","187260","157646"
"633","145376","122113","187260","157626"
"634","166106","122113","187260","157640"
"635","167360","122113","187260","157655"
"636","149949","122113","187260","157643"
"637","163385","122113","187260","157652"
"638","139999","122113","187260","157624"
"639","161253","122113","187260","157630"
"640","156132","122113","187260","157628"
"641","177985","122113","187260","157659"
"642","148023","122113","187260","157644"
"643","158097","122113","187260","157645"
"644","151830","122113","187260","157636"
"645","164837","122113","187260","157647"
"646","172970","122113","187260","157671"
"647","144081","122113","187260","157650"
"648","167849","122113","187260","157666"
"649","176775","122113","187260","157695"
"650","153590","122113","187260","157689"
"651","164594","122113","187260","157699"
"652","141489","122113","187260","157675"
"653","167765","122113","187260","157690"
"654","161458","122113","187260","157696"
"655","145895","122113","187260","157678"
"656","151703","122113","187260","157669"
"657","152176","122113","187260","157660"
"658","162855","122113","187260","157668"
"659","148321","122113","187260","157654"
