"Iteracja","Current","Best","Worst","Average"
"402","5993989","5799567","6161650","5996121"
"403","5894546","5799567","6161650","5995869"
"404","5931338","5799567","6161650","5995709"
"405","6042823","5799567","6161650","5995826"
"406","5923183","5799567","6161650","5995647"
"407","5955646","5799567","6161650","5995548"
"408","6001730","5799567","6161650","5995564"
"409","6009730","5799567","6161650","5995598"
"410","6040052","5799567","6161650","5995707"
"411","6007933","5799567","6161650","5995736"
"412","5925183","5799567","6161650","5995565"
"413","6060091","5799567","6161650","5995721"
"414","6023103","5799567","6161650","5995788"
"415","6030455","5799567","6161650","5995871"
"416","5976055","5799567","6161650","5995823"
"417","6000173","5799567","6161650","5995834"
"418","6014267","5799567","6161650","5995878"
"419","6029972","5799567","6161650","5995959"
"420","5898357","5799567","6161650","5995727"
"421","6005682","5799567","6161650","5995751"
"422","5900446","5799567","6161650","5995525"
"423","6070671","5799567","6161650","5995702"
"424","5960388","5799567","6161650","5995619"
"425","6039210","5799567","6161650","5995722"
"426","6022406","5799567","6161650","5995784"
"427","6024506","5799567","6161650","5995852"
"428","6081803","5799567","6161650","5996052"
"429","5998157","5799567","6161650","5996057"
"430","5968801","5799567","6161650","5995994"
"431","5922625","5799567","6161650","5995824"
"432","6030931","5799567","6161650","5995905"
"433","5977151","5799567","6161650","5995862"
"434","6081719","5799567","6161650","5996059"
"435","5973585","5799567","6161650","5996008"
"436","6063378","5799567","6161650","5996162"
"437","6102691","5799567","6161650","5996406"
"438","5916771","5799567","6161650","5996224"
"439","5951812","5799567","6161650","5996123"
"440","6007079","5799567","6161650","5996148"
"441","6048706","5799567","6161650","5996267"
"442","5992362","5799567","6161650","5996258"
"443","5978046","5799567","6161650","5996217"
"444","6118682","5799567","6161650","5996493"
"445","5990038","5799567","6161650","5996479"
"446","5957554","5799567","6161650","5996391"
"447","6007535","5799567","6161650","5996416"
"448","5986796","5799567","6161650","5996395"
"449","5968292","5799567","6161650","5996332"
"450","6007723","5799567","6161650","5996357"
"451","6000141","5799567","6161650","5996366"
"452","6011652","5799567","6161650","5996400"
"453","5911450","5799567","6161650","5996212"
"454","6031802","5799567","6161650","5996291"
"455","5943132","5799567","6161650","5996174"
"456","5969107","5799567","6161650","5996114"
"457","6009027","5799567","6161650","5996143"
"458","6025140","5799567","6161650","5996206"
"459","6016155","5799567","6161650","5996249"
"460","6010402","5799567","6161650","5996280"
"461","6077996","5799567","6161650","5996457"
"462","6044649","5799567","6161650","5996562"
"463","6006501","5799567","6161650","5996583"
"464","5967619","5799567","6161650","5996521"
"465","6043000","5799567","6161650","5996621"
"466","6028245","5799567","6161650","5996689"
"467","5942897","5799567","6161650","5996573"
"468","5987781","5799567","6161650","5996555"
"469","5904108","5799567","6161650","5996357"
"470","6027193","5799567","6161650","5996423"
"471","6029073","5799567","6161650","5996492"
"472","5977125","5799567","6161650","5996451"
"473","6010459","5799567","6161650","5996481"
"474","5957389","5799567","6161650","5996398"
"475","5946287","5799567","6161650","5996293"
"476","6013911","5799567","6161650","5996330"
"477","5922576","5799567","6161650","5996175"
"478","5992254","5799567","6161650","5996167"
"479","5919414","5799567","6161650","5996007"
"480","5945999","5799567","6161650","5995903"
"481","6045760","5799567","6161650","5996006"
"482","6011173","5799567","6161650","5996038"
"483","5972451","5799567","6161650","5995989"
"484","5966762","5799567","6161650","5995929"
"485","6050921","5799567","6161650","5996042"
"486","6016382","5799567","6161650","5996084"
"487","5910241","5799567","6161650","5995908"
"488","5979344","5799567","6161650","5995874"
"489","5923494","5799567","6161650","5995726"
"490","6003891","5799567","6161650","5995742"
"491","5897233","5799567","6161650","5995542"
"492","5981065","5799567","6161650","5995512"
"493","6121509","5799567","6161650","5995768"
"494","5990574","5799567","6161650","5995757"
"495","6043514","5799567","6161650","5995854"
"496","5946555","5799567","6161650","5995754"
"497","5952250","5799567","6161650","5995667"
"498","6040021","5799567","6161650","5995756"
"499","6038799","5799567","6161650","5995842"
"500","5884144","5799567","6161650","5995619"
"501","6125873","5799567","6161650","5995879"
"502","5972731","5799567","6161650","5995833"
"503","6154536","5799567","6161650","5996148"
"504","6062228","5799567","6161650","5996279"
"505","5881276","5799567","6161650","5996052"
"506","6034754","5799567","6161650","5996128"
"507","6113669","5799567","6161650","5996360"
"508","6009758","5799567","6161650","5996386"
"509","5947577","5799567","6161650","5996290"
"510","5982655","5799567","6161650","5996264"
"511","6014614","5799567","6161650","5996300"
"512","5986540","5799567","6161650","5996280"
"513","5995159","5799567","6161650","5996278"
"514","5985856","5799567","6161650","5996258"
"515","6058885","5799567","6161650","5996380"
"516","6071264","5799567","6161650","5996525"
"517","6014175","5799567","6161650","5996559"
"518","6019608","5799567","6161650","5996603"
"519","6008523","5799567","6161650","5996626"
"520","5955394","5799567","6161650","5996547"
"521","5964844","5799567","6161650","5996486"
"522","6099711","5799567","6161650","5996684"
"523","5994852","5799567","6161650","5996680"
"524","6043607","5799567","6161650","5996770"
"525","6001348","5799567","6161650","5996779"
"526","6028623","5799567","6161650","5996839"
"527","5923467","5799567","6161650","5996700"
"528","5979716","5799567","6161650","5996668"
"529","6028060","5799567","6161650","5996727"
"530","5990800","5799567","6161650","5996716"
"531","6026169","5799567","6161650","5996771"
"532","6037282","5799567","6161650","5996848"
"533","5951184","5799567","6161650","5996762"
"534","6070142","5799567","6161650","5996899"
"535","6023638","5799567","6161650","5996949"
"536","5946166","5799567","6161650","5996855"
"537","5962239","5799567","6161650","5996790"
"538","5922004","5799567","6161650","5996651"
"539","5957058","5799567","6161650","5996578"
"540","6010931","5799567","6161650","5996604"
"541","6075464","5799567","6161650","5996750"
"542","6034167","5799567","6161650","5996819"
"543","5947256","5799567","6161650","5996728"
"544","6038904","5799567","6161650","5996805"
"545","6026153","5799567","6161650","5996859"
"546","5987661","5799567","6161650","5996842"
"547","5984320","5799567","6161650","5996819"
"548","5989451","5799567","6161650","5996806"
"549","5962797","5799567","6161650","5996744"
"550","6008409","5799567","6161650","5996765"
"551","5973665","5799567","6161650","5996723"
"552","6010224","5799567","6161650","5996748"
"553","6051860","5799567","6161650","5996847"
"554","5886483","5799567","6161650","5996648"
"555","6062283","5799567","6161650","5996766"
"556","5950144","5799567","6161650","5996683"
"557","6069732","5799567","6161650","5996814"
"558","6016160","5799567","6161650","5996848"
"559","6065840","5799567","6161650","5996972"
"560","5973161","5799567","6161650","5996929"
