"Iteracja","Current","Best","Worst","Average"
"406","2052179","1917900","2170644","2040235"
"407","2062613","1917900","2170644","2040290"
"408","1969565","1917900","2170644","2040117"
"409","2120155","1917900","2170644","2040313"
"410","2040010","1917900","2170644","2040312"
"411","2002766","1917900","2170644","2040221"
"412","2019622","1917900","2170644","2040171"
"413","2010063","1917900","2170644","2040098"
"414","1988287","1917900","2170644","2039972"
"415","2162962","1917900","2170644","2040269"
"416","2025205","1917900","2170644","2040233"
"417","2052945","1917900","2170644","2040263"
"418","2076815","1917900","2170644","2040351"
"419","2094529","1917900","2170644","2040480"
"420","2110908","1917900","2170644","2040648"
"421","2011515","1917900","2170644","2040578"
"422","2007729","1917900","2170644","2040500"
"423","2030731","1917900","2170644","2040477"
"424","2056956","1917900","2170644","2040516"
"425","2111074","1917900","2170644","2040682"
"426","2028223","1917900","2170644","2040653"
"427","2002322","1917900","2170644","2040563"
"428","1959601","1917900","2170644","2040374"
"429","2049640","1917900","2170644","2040396"
"430","2008585","1917900","2170644","2040322"
"431","2008481","1917900","2170644","2040248"
"432","2025933","1917900","2170644","2040215"
"433","2031834","1917900","2170644","2040195"
"434","2024105","1917900","2170644","2040158"
"435","2016726","1917900","2170644","2040104"
"436","2112755","1917900","2170644","2040271"
"437","2003478","1917900","2170644","2040187"
"438","2057436","1917900","2170644","2040226"
"439","1994940","1917900","2170644","2040123"
"440","2046460","1917900","2170644","2040137"
"441","2054786","1917900","2170644","2040171"
"442","2102079","1917900","2170644","2040311"
"443","1938594","1917900","2170644","2040081"
"444","2040379","1917900","2170644","2040082"
"445","2013578","1917900","2170644","2040022"
"446","1957270","1917900","2170644","2039837"
"447","2042596","1917900","2170644","2039843"
"448","2117565","1917900","2170644","2040016"
"449","2064686","1917900","2170644","2040071"
"450","2121084","1917900","2170644","2040251"
"451","2101757","1917900","2170644","2040388"
"452","2020419","1917900","2170644","2040344"
"453","1954273","1917900","2170644","2040153"
"454","2019683","1917900","2170644","2040108"
"455","2068463","1917900","2170644","2040171"
"456","1965494","1917900","2170644","2040007"
"457","1999942","1917900","2170644","2039919"
"458","1955882","1917900","2170644","2039736"
"459","1967770","1917900","2170644","2039579"
"460","2021622","1917900","2170644","2039540"
"461","2054970","1917900","2170644","2039573"
"462","1977151","1917900","2170644","2039438"
"463","2067472","1917900","2170644","2039499"
"464","1948666","1917900","2170644","2039303"
"465","2061105","1917900","2170644","2039350"
"466","2042570","1917900","2170644","2039357"
"467","2006231","1917900","2170644","2039286"
"468","2014509","1917900","2170644","2039233"
"469","2038870","1917900","2170644","2039232"
"470","2034905","1917900","2170644","2039223"
"471","2051563","1917900","2170644","2039249"
"472","2007143","1917900","2170644","2039181"
"473","2009387","1917900","2170644","2039118"
"474","2054106","1917900","2170644","2039150"
"475","2089068","1917900","2170644","2039255"
"476","2080576","1917900","2170644","2039342"
"477","2031022","1917900","2170644","2039324"
"478","2046711","1917900","2170644","2039340"
"479","2097469","1917900","2170644","2039461"
"480","2048292","1917900","2170644","2039480"
"481","2061972","1917900","2170644","2039526"
"482","2076395","1917900","2170644","2039603"
"483","2119311","1917900","2170644","2039768"
"484","2082093","1917900","2170644","2039855"
"485","2106152","1917900","2170644","2039992"
"486","1978441","1917900","2170644","2039865"
"487","2020653","1917900","2170644","2039826"
"488","2052888","1917900","2170644","2039853"
"489","1998755","1917900","2170644","2039769"
"490","1927098","1917900","2170644","2039539"
"491","1967745","1917900","2170644","2039392"
"492","2044695","1917900","2170644","2039403"
"493","2057697","1917900","2170644","2039440"
"494","2044915","1917900","2170644","2039451"
"495","2082117","1917900","2170644","2039538"
"496","2033018","1917900","2170644","2039524"
"497","2049590","1917900","2170644","2039545"
"498","2049326","1917900","2170644","2039564"
"499","2030023","1917900","2170644","2039545"
"500","2050207","1917900","2170644","2039566"
"501","2028026","1917900","2170644","2039543"
"502","2081998","1917900","2170644","2039628"
"503","2013189","1917900","2170644","2039575"
"504","2008257","1917900","2170644","2039513"
"505","2177785","1917900","2177785","2039787"
"506","1990856","1917900","2177785","2039690"
"507","2043065","1917900","2177785","2039697"
"508","1977299","1917900","2177785","2039574"
"509","1939916","1917900","2177785","2039378"
"510","2038066","1917900","2177785","2039376"
"511","2107409","1917900","2177785","2039509"
"512","2051530","1917900","2177785","2039532"
"513","2043822","1917900","2177785","2039541"
"514","2010238","1917900","2177785","2039484"
"515","2027549","1917900","2177785","2039461"
"516","2008243","1917900","2177785","2039400"
"517","2039255","1917900","2177785","2039400"
"518","1986124","1917900","2177785","2039297"
