"Iteracja","Current","Best","Worst","Average"
"501","1997679","1862214","2193118","2038638"
"502","2039899","1862214","2193118","2038641"
"503","2015635","1862214","2193118","2038595"
"504","2006661","1862214","2193118","2038532"
"505","2027517","1862214","2193118","2038510"
"506","2049514","1862214","2193118","2038532"
"507","2085443","1862214","2193118","2038624"
"508","2015927","1862214","2193118","2038579"
"509","2014051","1862214","2193118","2038531"
"510","2014391","1862214","2193118","2038484"
"511","1972547","1862214","2193118","2038355"
"512","1968951","1862214","2193118","2038219"
"513","2007868","1862214","2193118","2038160"
"514","2087603","1862214","2193118","2038256"
"515","1981802","1862214","2193118","2038147"
"516","2035912","1862214","2193118","2038142"
"517","2033114","1862214","2193118","2038133"
"518","1972419","1862214","2193118","2038006"
"519","2003968","1862214","2193118","2037940"
"520","2080494","1862214","2193118","2038022"
"521","1995030","1862214","2193118","2037940"
"522","2035147","1862214","2193118","2037934"
"523","2050484","1862214","2193118","2037958"
"524","1911869","1862214","2193118","2037718"
"525","2025837","1862214","2193118","2037695"
"526","2020422","1862214","2193118","2037662"
"527","1964788","1862214","2193118","2037524"
"528","2121534","1862214","2193118","2037683"
"529","2004815","1862214","2193118","2037621"
"530","2090451","1862214","2193118","2037721"
"531","2074347","1862214","2193118","2037789"
"532","1935532","1862214","2193118","2037597"
"533","2088600","1862214","2193118","2037693"
"534","2050917","1862214","2193118","2037718"
"535","2095151","1862214","2193118","2037825"
"536","2187107","1862214","2193118","2038104"
"537","2043172","1862214","2193118","2038113"
"538","1965448","1862214","2193118","2037978"
"539","1945239","1862214","2193118","2037806"
"540","2063445","1862214","2193118","2037853"
"541","2009342","1862214","2193118","2037801"
"542","1974839","1862214","2193118","2037685"
"543","1970316","1862214","2193118","2037560"
"544","2105150","1862214","2193118","2037685"
"545","1927278","1862214","2193118","2037482"
"546","2018429","1862214","2193118","2037447"
"547","2030704","1862214","2193118","2037435"
"548","1976230","1862214","2193118","2037323"
"549","2002178","1862214","2193118","2037259"
"550","2009893","1862214","2193118","2037209"
"551","1963201","1862214","2193118","2037075"
"552","2018719","1862214","2193118","2037042"
