"Iteracja","Best Result","Worst Result","Average Cost","Standard Deviation"
"46801","329","701","510","0"
"46802","329","701","510","0"
"46803","329","701","510","0"
"46804","329","701","510","0"
"46805","329","701","510","0"
"46806","329","701","510","0"
"46807","329","701","510","0"
"46808","329","701","510","0"
"46809","329","701","510","0"
"46810","329","701","510","0"
"46811","329","701","510","0"
"46812","329","701","510","0"
"46813","329","701","510","0"
"46814","329","701","510","0"
"46815","329","701","510","0"
"46816","329","701","510","0"
"46817","329","701","510","0"
"46818","329","701","510","0"
"46819","329","701","510","0"
"46820","329","701","510","0"
"46821","329","701","510","0"
"46822","329","701","510","0"
"46823","329","701","510","0"
"46824","329","701","510","0"
"46825","329","701","510","0"
"46826","329","701","510","0"
"46827","329","701","510","0"
"46828","329","701","510","0"
"46829","329","701","510","0"
"46830","329","701","510","0"
"46831","329","701","510","0"
"46832","329","701","510","0"
"46833","329","701","510","0"
"46834","329","701","510","0"
"46835","329","701","510","0"
"46836","329","701","510","0"
"46837","329","701","510","0"
"46838","329","701","510","0"
"46839","329","701","510","0"
"46840","329","701","510","0"
"46841","329","701","510","0"
"46842","329","701","510","0"
"46843","329","701","510","0"
"46844","329","701","510","0"
"46845","329","701","510","0"
"46846","329","701","510","0"
"46847","329","701","510","0"
"46848","329","701","510","0"
"46849","329","701","510","0"
"46850","329","701","510","0"
"46851","329","701","510","0"
"46852","329","701","510","0"
"46853","329","701","510","0"
"46854","329","701","510","0"
"46855","329","701","510","0"
"46856","329","701","510","0"
"46857","329","701","510","0"
"46858","329","701","510","0"
"46859","329","701","510","0"
"46860","329","701","510","0"
"46861","329","701","510","0"
"46862","329","701","510","0"
"46863","329","701","510","0"
"46864","329","701","510","0"
"46865","329","701","510","0"
"46866","329","701","510","0"
"46867","329","701","510","0"
"46868","329","701","510","0"
"46869","329","701","510","0"
"46870","329","701","510","0"
"46871","329","701","510","0"
"46872","329","701","510","0"
"46873","329","701","510","0"
"46874","329","701","510","0"
"46875","329","701","510","0"
"46876","329","701","510","0"
"46877","329","701","510","0"
"46878","329","701","510","0"
"46879","329","701","510","0"
"46880","329","701","510","0"
"46881","329","701","510","0"
"46882","329","701","510","0"
"46883","329","701","510","0"
"46884","329","701","510","0"
"46885","329","701","510","0"
"46886","329","701","510","0"
"46887","329","701","510","0"
"46888","329","701","510","0"
"46889","329","701","510","0"
"46890","329","701","510","0"
"46891","329","701","510","0"
"46892","329","701","510","0"
"46893","329","701","510","0"
"46894","329","701","510","0"
"46895","329","701","510","0"
"46896","329","701","510","0"
"46897","329","701","510","0"
"46898","329","701","510","0"
"46899","329","701","510","0"
"46900","329","701","510","0"
"46901","329","701","510","0"
"46902","329","701","510","0"
"46903","329","701","510","0"
"46904","329","701","510","0"
"46905","329","701","510","0"
"46906","329","701","510","0"
"46907","329","701","510","0"
"46908","329","701","510","0"
"46909","329","701","510","0"
"46910","329","701","510","0"
"46911","329","701","510","0"
"46912","329","701","510","0"
"46913","329","701","510","0"
"46914","329","701","510","0"
"46915","329","701","510","0"
"46916","329","701","510","0"
"46917","329","701","510","0"
"46918","329","701","510","0"
"46919","329","701","510","0"
"46920","329","701","510","0"
"46921","329","701","510","0"
"46922","329","701","510","0"
"46923","329","701","510","0"
"46924","329","701","510","0"
"46925","329","701","510","0"
"46926","329","701","510","0"
"46927","329","701","510","0"
"46928","329","701","510","0"
"46929","329","701","510","0"
"46930","329","701","510","0"
"46931","329","701","510","0"
"46932","329","701","510","0"
"46933","329","701","510","0"
"46934","329","701","510","0"
"46935","329","701","510","0"
"46936","329","701","510","0"
"46937","329","701","510","0"
"46938","329","701","510","0"
"46939","329","701","510","0"
"46940","329","701","510","0"
"46941","329","701","510","0"
"46942","329","701","510","0"
"46943","329","701","510","0"
"46944","329","701","510","0"
"46945","329","701","510","0"
"46946","329","701","510","0"
"46947","329","701","510","0"
"46948","329","701","510","0"
"46949","329","701","510","0"
"46950","329","701","510","0"
"46951","329","701","510","0"
"46952","329","701","510","0"
"46953","329","701","510","0"
"46954","329","701","510","0"
"46955","329","701","510","0"
"46956","329","701","510","0"
"46957","329","701","510","0"
"46958","329","701","510","0"
"46959","329","701","510","0"
"46960","329","701","510","0"
"46961","329","701","510","0"
"46962","329","701","510","0"
"46963","329","701","510","0"
"46964","329","701","510","0"
"46965","329","701","510","0"
"46966","329","701","510","0"
"46967","329","701","510","0"
"46968","329","701","510","0"
"46969","329","701","510","0"
"46970","329","701","510","0"
"46971","329","701","510","0"
"46972","329","701","510","0"
"46973","329","701","510","0"
"46974","329","701","510","0"
"46975","329","701","510","0"
"46976","329","701","510","0"
"46977","329","701","510","0"
"46978","329","701","510","0"
"46979","329","701","510","0"
"46980","329","701","510","0"
"46981","329","701","510","0"
"46982","329","701","510","0"
"46983","329","701","510","0"
"46984","329","701","510","0"
"46985","329","701","510","0"
"46986","329","701","510","0"
"46987","329","701","510","0"
"46988","329","701","510","0"
"46989","329","701","510","0"
"46990","329","701","510","0"
"46991","329","701","510","0"
"46992","329","701","510","0"
"46993","329","701","510","0"
"46994","329","701","510","0"
"46995","329","701","510","0"
"46996","329","701","510","0"
"46997","329","701","510","0"
"46998","329","701","510","0"
"46999","329","701","510","0"
"47000","329","701","510","0"
"47001","329","701","510","0"
"47002","329","701","510","0"
"47003","329","701","510","0"
"47004","329","701","510","0"
"47005","329","701","510","0"
"47006","329","701","510","0"
"47007","329","701","510","0"
"47008","329","701","510","0"
"47009","329","701","510","0"
"47010","329","701","510","0"
"47011","329","701","510","0"
"47012","329","701","510","0"
"47013","329","701","510","0"
"47014","329","701","510","0"
"47015","329","701","510","0"
"47016","329","701","510","0"
"47017","329","701","510","0"
"47018","329","701","510","0"
"47019","329","701","510","0"
"47020","329","701","510","0"
"47021","329","701","510","0"
"47022","329","701","510","0"
"47023","329","701","510","0"
"47024","329","701","510","0"
"47025","329","701","510","0"
"47026","329","701","510","0"
"47027","329","701","510","0"
"47028","329","701","510","0"
"47029","329","701","510","0"
"47030","329","701","510","0"
"47031","329","701","510","0"
"47032","329","701","510","0"
"47033","329","701","510","0"
"47034","329","701","510","0"
"47035","329","701","510","0"
"47036","329","701","510","0"
"47037","329","701","510","0"
"47038","329","701","510","0"
"47039","329","701","510","0"
"47040","329","701","510","0"
"47041","329","701","510","0"
"47042","329","701","510","0"
"47043","329","701","510","0"
"47044","329","701","510","0"
"47045","329","701","510","0"
"47046","329","701","510","0"
"47047","329","701","510","0"
"47048","329","701","510","0"
"47049","329","701","510","0"
"47050","329","701","510","0"
"47051","329","701","510","0"
"47052","329","701","510","0"
"47053","329","701","510","0"
"47054","329","701","510","0"
"47055","329","701","510","0"
"47056","329","701","510","0"
"47057","329","701","510","0"
"47058","329","701","510","0"
"47059","329","701","510","0"
"47060","329","701","510","0"
"47061","329","701","510","0"
"47062","329","701","510","0"
"47063","329","701","510","0"
"47064","329","701","510","0"
"47065","329","701","510","0"
"47066","329","701","510","0"
"47067","329","701","510","0"
"47068","329","701","510","0"
"47069","329","701","510","0"
"47070","329","701","510","0"
"47071","329","701","510","0"
"47072","329","701","510","0"
"47073","329","701","510","0"
"47074","329","701","510","0"
"47075","329","701","510","0"
"47076","329","701","510","0"
"47077","329","701","510","0"
"47078","329","701","510","0"
"47079","329","701","510","0"
"47080","329","701","510","0"
"47081","329","701","510","0"
"47082","329","701","510","0"
"47083","329","701","510","0"
"47084","329","701","510","0"
"47085","329","701","510","0"
"47086","329","701","510","0"
"47087","329","701","510","0"
"47088","329","701","510","0"
"47089","329","701","510","0"
"47090","329","701","510","0"
"47091","329","701","510","0"
"47092","329","701","510","0"
"47093","329","701","510","0"
"47094","329","701","510","0"
"47095","329","701","510","0"
"47096","329","701","510","0"
"47097","329","701","510","0"
"47098","329","701","510","0"
"47099","329","701","510","0"
"47100","329","701","510","0"
"47101","329","701","510","0"
"47102","329","701","510","0"
"47103","329","701","510","0"
"47104","329","701","510","0"
"47105","329","701","510","0"
"47106","329","701","510","0"
"47107","329","701","510","0"
"47108","329","701","510","0"
"47109","329","701","510","0"
"47110","329","701","510","0"
"47111","329","701","510","0"
"47112","329","701","510","0"
"47113","329","701","510","0"
"47114","329","701","510","0"
"47115","329","701","510","0"
"47116","329","701","510","0"
"47117","329","701","510","0"
"47118","329","701","510","0"
"47119","329","701","510","0"
"47120","329","701","510","0"
"47121","329","701","510","0"
"47122","329","701","510","0"
"47123","329","701","510","0"
"47124","329","701","510","0"
"47125","329","701","510","0"
"47126","329","701","510","0"
"47127","329","701","510","0"
"47128","329","701","510","0"
"47129","329","701","510","0"
"47130","329","701","510","0"
"47131","329","701","510","0"
"47132","329","701","510","0"
"47133","329","701","510","0"
"47134","329","701","510","0"
"47135","329","701","510","0"
"47136","329","701","510","0"
"47137","329","701","510","0"
"47138","329","701","510","0"
"47139","329","701","510","0"
"47140","329","701","510","0"
"47141","329","701","510","0"
"47142","329","701","510","0"
"47143","329","701","510","0"
"47144","329","701","510","0"
"47145","329","701","510","0"
"47146","329","701","510","0"
"47147","329","701","510","0"
"47148","329","701","510","0"
"47149","329","701","510","0"
"47150","329","701","510","0"
"47151","329","701","510","0"
"47152","329","701","510","0"
"47153","329","701","510","0"
"47154","329","701","510","0"
"47155","329","701","510","0"
"47156","329","701","510","0"
"47157","329","701","510","0"
"47158","329","701","510","0"
"47159","329","701","510","0"
"47160","329","701","510","0"
"47161","329","701","510","0"
"47162","329","701","510","0"
"47163","329","701","510","0"
"47164","329","701","510","0"
"47165","329","701","510","0"
"47166","329","701","510","0"
"47167","329","701","510","0"
"47168","329","701","510","0"
"47169","329","701","510","0"
"47170","329","701","510","0"
"47171","329","701","510","0"
"47172","329","701","510","0"
"47173","329","701","510","0"
"47174","329","701","510","0"
"47175","329","701","510","0"
"47176","329","701","510","0"
"47177","329","701","510","0"
"47178","329","701","510","0"
"47179","329","701","510","0"
"47180","329","701","510","0"
"47181","329","701","510","0"
"47182","329","701","510","0"
"47183","329","701","510","0"
"47184","329","701","510","0"
"47185","329","701","510","0"
"47186","329","701","510","0"
"47187","329","701","510","0"
"47188","329","701","510","0"
"47189","329","701","510","0"
"47190","329","701","510","0"
"47191","329","701","510","0"
"47192","329","701","510","0"
"47193","329","701","510","0"
"47194","329","701","510","0"
"47195","329","701","510","0"
"47196","329","701","510","0"
"47197","329","701","510","0"
"47198","329","701","510","0"
"47199","329","701","510","0"
"47200","329","701","510","0"
"47201","329","701","510","0"
"47202","329","701","510","0"
"47203","329","701","510","0"
"47204","329","701","510","0"
"47205","329","701","510","0"
"47206","329","701","510","0"
"47207","329","701","510","0"
"47208","329","701","510","0"
"47209","329","701","510","0"
"47210","329","701","510","0"
"47211","329","701","510","0"
"47212","329","701","510","0"
"47213","329","701","510","0"
"47214","329","701","510","0"
"47215","329","701","510","0"
"47216","329","701","510","0"
"47217","329","701","510","0"
"47218","329","701","510","0"
"47219","329","701","510","0"
"47220","329","701","510","0"
"47221","329","701","510","0"
"47222","329","701","510","0"
"47223","329","701","510","0"
"47224","329","701","510","0"
"47225","329","701","510","0"
"47226","329","701","510","0"
"47227","329","701","510","0"
"47228","329","701","510","0"
"47229","329","701","510","0"
"47230","329","701","510","0"
"47231","329","701","510","0"
"47232","329","701","510","0"
"47233","329","701","510","0"
"47234","329","701","510","0"
"47235","329","701","510","0"
"47236","329","701","510","0"
"47237","329","701","510","0"
"47238","329","701","510","0"
"47239","329","701","510","0"
"47240","329","701","510","0"
"47241","329","701","510","0"
"47242","329","701","510","0"
"47243","329","701","510","0"
"47244","329","701","510","0"
"47245","329","701","510","0"
"47246","329","701","510","0"
"47247","329","701","510","0"
"47248","329","701","510","0"
"47249","329","701","510","0"
"47250","329","701","510","0"
"47251","329","701","510","0"
"47252","329","701","510","0"
"47253","329","701","510","0"
"47254","329","701","510","0"
"47255","329","701","510","0"
"47256","329","701","510","0"
"47257","329","701","510","0"
"47258","329","701","510","0"
"47259","329","701","510","0"
"47260","329","701","510","0"
"47261","329","701","510","0"
"47262","329","701","510","0"
"47263","329","701","510","0"
"47264","329","701","510","0"
"47265","329","701","510","0"
"47266","329","701","510","0"
"47267","329","701","510","0"
"47268","329","701","510","0"
"47269","329","701","510","0"
"47270","329","701","510","0"
"47271","329","701","510","0"
"47272","329","701","510","0"
"47273","329","701","510","0"
"47274","329","701","510","0"
"47275","329","701","510","0"
"47276","329","701","510","0"
"47277","329","701","510","0"
"47278","329","701","510","0"
"47279","329","701","510","0"
"47280","329","701","510","0"
"47281","329","701","510","0"
"47282","329","701","510","0"
"47283","329","701","510","0"
"47284","329","701","510","0"
"47285","329","701","510","0"
"47286","329","701","510","0"
"47287","329","701","510","0"
"47288","329","701","510","0"
"47289","329","701","510","0"
"47290","329","701","510","0"
"47291","329","701","510","0"
"47292","329","701","510","0"
"47293","329","701","510","0"
"47294","329","701","510","0"
"47295","329","701","510","0"
"47296","329","701","510","0"
"47297","329","701","510","0"
"47298","329","701","510","0"
"47299","329","701","510","0"
"47300","329","701","510","0"
"47301","329","701","510","0"
"47302","329","701","510","0"
"47303","329","701","510","0"
"47304","329","701","510","0"
"47305","329","701","510","0"
"47306","329","701","510","0"
"47307","329","701","510","0"
"47308","329","701","510","0"
"47309","329","701","510","0"
"47310","329","701","510","0"
"47311","329","701","510","0"
"47312","329","701","510","0"
"47313","329","701","510","0"
"47314","329","701","510","0"
"47315","329","701","510","0"
"47316","329","701","510","0"
"47317","329","701","510","0"
"47318","329","701","510","0"
"47319","329","701","510","0"
"47320","329","701","510","0"
"47321","329","701","510","0"
"47322","329","701","510","0"
"47323","329","701","510","0"
"47324","329","701","510","0"
"47325","329","701","510","0"
"47326","329","701","510","0"
"47327","329","701","510","0"
"47328","329","701","510","0"
"47329","329","701","510","0"
"47330","329","701","510","0"
"47331","329","701","510","0"
"47332","329","701","510","0"
"47333","329","701","510","0"
"47334","329","701","510","0"
"47335","329","701","510","0"
"47336","329","701","510","0"
"47337","329","701","510","0"
"47338","329","701","510","0"
"47339","329","701","510","0"
"47340","329","701","510","0"
"47341","329","701","510","0"
"47342","329","701","510","0"
"47343","329","701","510","0"
"47344","329","701","510","0"
"47345","329","701","510","0"
"47346","329","701","510","0"
"47347","329","701","510","0"
"47348","329","701","510","0"
"47349","329","701","510","0"
"47350","329","701","510","0"
"47351","329","701","510","0"
"47352","329","701","510","0"
"47353","329","701","510","0"
"47354","329","701","510","0"
"47355","329","701","510","0"
"47356","329","701","510","0"
"47357","329","701","510","0"
"47358","329","701","510","0"
"47359","329","701","510","0"
"47360","329","701","510","0"
"47361","329","701","510","0"
"47362","329","701","510","0"
"47363","329","701","510","0"
"47364","329","701","510","0"
"47365","329","701","510","0"
"47366","329","701","510","0"
"47367","329","701","510","0"
"47368","329","701","510","0"
"47369","329","701","510","0"
"47370","329","701","510","0"
"47371","329","701","510","0"
"47372","329","701","510","0"
"47373","329","701","510","0"
"47374","329","701","510","0"
"47375","329","701","510","0"
"47376","329","701","510","0"
"47377","329","701","510","0"
"47378","329","701","510","0"
"47379","329","701","510","0"
"47380","329","701","510","0"
"47381","329","701","510","0"
"47382","329","701","510","0"
"47383","329","701","510","0"
"47384","329","701","510","0"
"47385","329","701","510","0"
"47386","329","701","510","0"
"47387","329","701","510","0"
"47388","329","701","510","0"
"47389","329","701","510","0"
"47390","329","701","510","0"
"47391","329","701","510","0"
"47392","329","701","510","0"
"47393","329","701","510","0"
"47394","329","701","510","0"
"47395","329","701","510","0"
"47396","329","701","510","0"
"47397","329","701","510","0"
"47398","329","701","510","0"
"47399","329","701","510","0"
"47400","329","701","510","0"
"47401","329","701","510","0"
"47402","329","701","510","0"
"47403","329","701","510","0"
"47404","329","701","510","0"
"47405","329","701","510","0"
"47406","329","701","510","0"
"47407","329","701","510","0"
"47408","329","701","510","0"
"47409","329","701","510","0"
"47410","329","701","510","0"
"47411","329","701","510","0"
"47412","329","701","510","0"
"47413","329","701","510","0"
"47414","329","701","510","0"
"47415","329","701","510","0"
"47416","329","701","510","0"
"47417","329","701","510","0"
"47418","329","701","510","0"
"47419","329","701","510","0"
"47420","329","701","510","0"
"47421","329","701","510","0"
"47422","329","701","510","0"
"47423","329","701","510","0"
"47424","329","701","510","0"
"47425","329","701","510","0"
"47426","329","701","510","0"
"47427","329","701","510","0"
"47428","329","701","510","0"
"47429","329","701","510","0"
"47430","329","701","510","0"
"47431","329","701","510","0"
"47432","329","701","510","0"
"47433","329","701","510","0"
"47434","329","701","510","0"
"47435","329","701","510","0"
"47436","329","701","510","0"
"47437","329","701","510","0"
"47438","329","701","510","0"
"47439","329","701","510","0"
"47440","329","701","510","0"
"47441","329","701","510","0"
"47442","329","701","510","0"
"47443","329","701","510","0"
"47444","329","701","510","0"
"47445","329","701","510","0"
"47446","329","701","510","0"
"47447","329","701","510","0"
"47448","329","701","510","0"
"47449","329","701","510","0"
"47450","329","701","510","0"
"47451","329","701","510","0"
"47452","329","701","510","0"
"47453","329","701","510","0"
"47454","329","701","510","0"
"47455","329","701","510","0"
"47456","329","701","510","0"
"47457","329","701","510","0"
"47458","329","701","510","0"
"47459","329","701","510","0"
"47460","329","701","510","0"
"47461","329","701","510","0"
"47462","329","701","510","0"
"47463","329","701","510","0"
"47464","329","701","510","0"
"47465","329","701","510","0"
"47466","329","701","510","0"
"47467","329","701","510","0"
"47468","329","701","510","0"
"47469","329","701","510","0"
"47470","329","701","510","0"
"47471","329","701","510","0"
"47472","329","701","510","0"
"47473","329","701","510","0"
"47474","329","701","510","0"
"47475","329","701","510","0"
"47476","329","701","510","0"
"47477","329","701","510","0"
"47478","329","701","510","0"
"47479","329","701","510","0"
"47480","329","701","510","0"
"47481","329","701","510","0"
"47482","329","701","510","0"
"47483","329","701","510","0"
"47484","329","701","510","0"
"47485","329","701","510","0"
"47486","329","701","510","0"
"47487","329","701","510","0"
"47488","329","701","510","0"
"47489","329","701","510","0"
"47490","329","701","510","0"
"47491","329","701","510","0"
"47492","329","701","510","0"
"47493","329","701","510","0"
"47494","329","701","510","0"
"47495","329","701","510","0"
"47496","329","701","510","0"
"47497","329","701","510","0"
"47498","329","701","510","0"
"47499","329","701","510","0"
"47500","329","701","510","0"
"47501","329","701","510","0"
"47502","329","701","510","0"
"47503","329","701","510","0"
"47504","329","701","510","0"
"47505","329","701","510","0"
"47506","329","701","510","0"
"47507","329","701","510","0"
"47508","329","701","510","0"
"47509","329","701","510","0"
"47510","329","701","510","0"
"47511","329","701","510","0"
"47512","329","701","510","0"
"47513","329","701","510","0"
"47514","329","701","510","0"
"47515","329","701","510","0"
"47516","329","701","510","0"
"47517","329","701","510","0"
"47518","329","701","510","0"
"47519","329","701","510","0"
"47520","329","701","510","0"
"47521","329","701","510","0"
"47522","329","701","510","0"
"47523","329","701","510","0"
"47524","329","701","510","0"
"47525","329","701","510","0"
"47526","329","701","510","0"
"47527","329","701","510","0"
"47528","329","701","510","0"
"47529","329","701","510","0"
"47530","329","701","510","0"
"47531","329","701","510","0"
"47532","329","701","510","0"
"47533","329","701","510","0"
"47534","329","701","510","0"
"47535","329","701","510","0"
"47536","329","701","510","0"
"47537","329","701","510","0"
"47538","329","701","510","0"
"47539","329","701","510","0"
"47540","329","701","510","0"
"47541","329","701","510","0"
"47542","329","701","510","0"
"47543","329","701","510","0"
"47544","329","701","510","0"
"47545","329","701","510","0"
"47546","329","701","510","0"
"47547","329","701","510","0"
"47548","329","701","510","0"
"47549","329","701","510","0"
"47550","329","701","510","0"
"47551","329","701","510","0"
"47552","329","701","510","0"
"47553","329","701","510","0"
"47554","329","701","510","0"
"47555","329","701","510","0"
"47556","329","701","510","0"
"47557","329","701","510","0"
"47558","329","701","510","0"
"47559","329","701","510","0"
"47560","329","701","510","0"
"47561","329","701","510","0"
"47562","329","701","510","0"
"47563","329","701","510","0"
"47564","329","701","510","0"
"47565","329","701","510","0"
"47566","329","701","510","0"
"47567","329","701","510","0"
"47568","329","701","510","0"
"47569","329","701","510","0"
"47570","329","701","510","0"
"47571","329","701","510","0"
"47572","329","701","510","0"
"47573","329","701","510","0"
"47574","329","701","510","0"
"47575","329","701","510","0"
"47576","329","701","510","0"
"47577","329","701","510","0"
"47578","329","701","510","0"
"47579","329","701","510","0"
"47580","329","701","510","0"
"47581","329","701","510","0"
"47582","329","701","510","0"
"47583","329","701","510","0"
"47584","329","701","510","0"
"47585","329","701","510","0"
"47586","329","701","510","0"
"47587","329","701","510","0"
"47588","329","701","510","0"
"47589","329","701","510","0"
"47590","329","701","510","0"
"47591","329","701","510","0"
"47592","329","701","510","0"
"47593","329","701","510","0"
"47594","329","701","510","0"
"47595","329","701","510","0"
"47596","329","701","510","0"
"47597","329","701","510","0"
"47598","329","701","510","0"
"47599","329","701","510","0"
"47600","329","701","510","0"
"47601","329","701","510","0"
"47602","329","701","510","0"
"47603","329","701","510","0"
"47604","329","701","510","0"
"47605","329","701","510","0"
"47606","329","701","510","0"
"47607","329","701","510","0"
"47608","329","701","510","0"
"47609","329","701","510","0"
"47610","329","701","510","0"
"47611","329","701","510","0"
"47612","329","701","510","0"
"47613","329","701","510","0"
"47614","329","701","510","0"
"47615","329","701","510","0"
"47616","329","701","510","0"
"47617","329","701","510","0"
"47618","329","701","510","0"
"47619","329","701","510","0"
"47620","329","701","510","0"
"47621","329","701","510","0"
"47622","329","701","510","0"
"47623","329","701","510","0"
"47624","329","701","510","0"
"47625","329","701","510","0"
"47626","329","701","510","0"
"47627","329","701","510","0"
"47628","329","701","510","0"
"47629","329","701","510","0"
"47630","329","701","510","0"
"47631","329","701","510","0"
"47632","329","701","510","0"
"47633","329","701","510","0"
"47634","329","701","510","0"
"47635","329","701","510","0"
"47636","329","701","510","0"
"47637","329","701","510","0"
"47638","329","701","510","0"
"47639","329","701","510","0"
"47640","329","701","510","0"
"47641","329","701","510","0"
"47642","329","701","510","0"
"47643","329","701","510","0"
"47644","329","701","510","0"
"47645","329","701","510","0"
"47646","329","701","510","0"
"47647","329","701","510","0"
"47648","329","701","510","0"
"47649","329","701","510","0"
"47650","329","701","510","0"
"47651","329","701","510","0"
"47652","329","701","510","0"
"47653","329","701","510","0"
"47654","329","701","510","0"
"47655","329","701","510","0"
"47656","329","701","510","0"
"47657","329","701","510","0"
"47658","329","701","510","0"
"47659","329","701","510","0"
"47660","329","701","510","0"
"47661","329","701","510","0"
"47662","329","701","510","0"
"47663","329","701","510","0"
"47664","329","701","510","0"
"47665","329","701","510","0"
"47666","329","701","510","0"
"47667","329","701","510","0"
"47668","329","701","510","0"
"47669","329","701","510","0"
"47670","329","701","510","0"
"47671","329","701","510","0"
"47672","329","701","510","0"
"47673","329","701","510","0"
"47674","329","701","510","0"
"47675","329","701","510","0"
"47676","329","701","510","0"
"47677","329","701","510","0"
"47678","329","701","510","0"
"47679","329","701","510","0"
"47680","329","701","510","0"
"47681","329","701","510","0"
"47682","329","701","510","0"
"47683","329","701","510","0"
"47684","329","701","510","0"
"47685","329","701","510","0"
"47686","329","701","510","0"
"47687","329","701","510","0"
"47688","329","701","510","0"
"47689","329","701","510","0"
"47690","329","701","510","0"
"47691","329","701","510","0"
"47692","329","701","510","0"
"47693","329","701","510","0"
"47694","329","701","510","0"
"47695","329","701","510","0"
"47696","329","701","510","0"
"47697","329","701","510","0"
"47698","329","701","510","0"
"47699","329","701","510","0"
"47700","329","701","510","0"
"47701","329","701","510","0"
"47702","329","701","510","0"
"47703","329","701","510","0"
"47704","329","701","510","0"
"47705","329","701","510","0"
"47706","329","701","510","0"
"47707","329","701","510","0"
"47708","329","701","510","0"
"47709","329","701","510","0"
"47710","329","701","510","0"
"47711","329","701","510","0"
"47712","329","701","510","0"
"47713","329","701","510","0"
"47714","329","701","510","0"
"47715","329","701","510","0"
"47716","329","701","510","0"
"47717","329","701","510","0"
"47718","329","701","510","0"
"47719","329","701","510","0"
"47720","329","701","510","0"
"47721","329","701","510","0"
"47722","329","701","510","0"
"47723","329","701","510","0"
"47724","329","701","510","0"
"47725","329","701","510","0"
"47726","329","701","510","0"
"47727","329","701","510","0"
"47728","329","701","510","0"
"47729","329","701","510","0"
"47730","329","701","510","0"
"47731","329","701","510","0"
"47732","329","701","510","0"
"47733","329","701","510","0"
"47734","329","701","510","0"
"47735","329","701","510","0"
"47736","329","701","510","0"
"47737","329","701","510","0"
"47738","329","701","510","0"
"47739","329","701","510","0"
"47740","329","701","510","0"
"47741","329","701","510","0"
"47742","329","701","510","0"
"47743","329","701","510","0"
"47744","329","701","510","0"
"47745","329","701","510","0"
"47746","329","701","510","0"
"47747","329","701","510","0"
"47748","329","701","510","0"
"47749","329","701","510","0"
"47750","329","701","510","0"
"47751","329","701","510","0"
"47752","329","701","510","0"
"47753","329","701","510","0"
"47754","329","701","510","0"
"47755","329","701","510","0"
"47756","329","701","510","0"
"47757","329","701","510","0"
"47758","329","701","510","0"
"47759","329","701","510","0"
"47760","329","701","510","0"
"47761","329","701","510","0"
"47762","329","701","510","0"
"47763","329","701","510","0"
"47764","329","701","510","0"
"47765","329","701","510","0"
"47766","329","701","510","0"
"47767","329","701","510","0"
"47768","329","701","510","0"
"47769","329","701","510","0"
"47770","329","701","510","0"
"47771","329","701","510","0"
"47772","329","701","510","0"
"47773","329","701","510","0"
"47774","329","701","510","0"
"47775","329","701","510","0"
"47776","329","701","510","0"
"47777","329","701","510","0"
"47778","329","701","510","0"
"47779","329","701","510","0"
"47780","329","701","510","0"
"47781","329","701","510","0"
"47782","329","701","510","0"
"47783","329","701","510","0"
"47784","329","701","510","0"
"47785","329","701","510","0"
"47786","329","701","510","0"
"47787","329","701","510","0"
"47788","329","701","510","0"
"47789","329","701","510","0"
"47790","329","701","510","0"
"47791","329","701","510","0"
"47792","329","701","510","0"
"47793","329","701","510","0"
"47794","329","701","510","0"
"47795","329","701","510","0"
"47796","329","701","510","0"
"47797","329","701","510","0"
"47798","329","701","510","0"
"47799","329","701","510","0"
"47800","329","701","510","0"
"47801","329","701","510","0"
"47802","329","701","510","0"
"47803","329","701","510","0"
"47804","329","701","510","0"
"47805","329","701","510","0"
"47806","329","701","510","0"
"47807","329","701","510","0"
"47808","329","701","510","0"
"47809","329","701","510","0"
"47810","329","701","510","0"
"47811","329","701","510","0"
"47812","329","701","510","0"
"47813","329","701","510","0"
"47814","329","701","510","0"
"47815","329","701","510","0"
"47816","329","701","510","0"
"47817","329","701","510","0"
"47818","329","701","510","0"
"47819","329","701","510","0"
"47820","329","701","510","0"
"47821","329","701","510","0"
"47822","329","701","510","0"
"47823","329","701","510","0"
"47824","329","701","510","0"
"47825","329","701","510","0"
"47826","329","701","510","0"
"47827","329","701","510","0"
"47828","329","701","510","0"
"47829","329","701","510","0"
"47830","329","701","510","0"
"47831","329","701","510","0"
"47832","329","701","510","0"
"47833","329","701","510","0"
"47834","329","701","510","0"
"47835","329","701","510","0"
"47836","329","701","510","0"
"47837","329","701","510","0"
"47838","329","701","510","0"
"47839","329","701","510","0"
"47840","329","701","510","0"
"47841","329","701","510","0"
"47842","329","701","510","0"
"47843","329","701","510","0"
"47844","329","701","510","0"
"47845","329","701","510","0"
"47846","329","701","510","0"
"47847","329","701","510","0"
"47848","329","701","510","0"
"47849","329","701","510","0"
"47850","329","701","510","0"
"47851","329","701","510","0"
"47852","329","701","510","0"
"47853","329","701","510","0"
"47854","329","701","510","0"
"47855","329","701","510","0"
"47856","329","701","510","0"
"47857","329","701","510","0"
"47858","329","701","510","0"
"47859","329","701","510","0"
"47860","329","701","510","0"
"47861","329","701","510","0"
"47862","329","701","510","0"
"47863","329","701","510","0"
"47864","329","701","510","0"
"47865","329","701","510","0"
"47866","329","701","510","0"
"47867","329","701","510","0"
"47868","329","701","510","0"
"47869","329","701","510","0"
"47870","329","701","510","0"
"47871","329","701","510","0"
"47872","329","701","510","0"
"47873","329","701","510","0"
"47874","329","701","510","0"
