"Iteracja","Best Result","Worst Result","Average Cost","Standard Deviation"
"21668","61673","90065","75800","0"
"21669","61673","90065","75800","0"
"21670","61673","90065","75800","0"
"21671","61673","90065","75800","0"
"21672","61673","90065","75800","0"
"21673","61673","90065","75801","0"
"21674","61673","90065","75800","0"
"21675","61673","90065","75800","0"
"21676","61673","90065","75800","0"
"21677","61673","90065","75800","0"
"21678","61673","90065","75801","0"
"21679","61673","90065","75801","0"
"21680","61673","90065","75801","0"
"21681","61673","90065","75801","0"
"21682","61673","90065","75801","0"
"21683","61673","90065","75801","0"
"21684","61673","90065","75801","0"
"21685","61673","90065","75801","0"
"21686","61673","90065","75801","0"
"21687","61673","90065","75801","0"
"21688","61673","90065","75801","0"
"21689","61673","90065","75801","0"
"21690","61673","90065","75801","0"
"21691","61673","90065","75801","0"
"21692","61673","90065","75801","0"
"21693","61673","90065","75801","0"
"21694","61673","90065","75801","0"
"21695","61673","90065","75801","0"
"21696","61673","90065","75801","0"
"21697","61673","90065","75801","0"
"21698","61673","90065","75801","0"
"21699","61673","90065","75801","0"
"21700","61673","90065","75801","0"
"21701","61673","90065","75800","0"
"21702","61673","90065","75800","0"
"21703","61673","90065","75800","0"
"21704","61673","90065","75800","0"
"21705","61673","90065","75800","0"
"21706","61673","90065","75800","0"
"21707","61673","90065","75800","0"
"21708","61673","90065","75800","0"
"21709","61673","90065","75800","0"
"21710","61673","90065","75800","0"
"21711","61673","90065","75799","0"
"21712","61673","90065","75799","0"
"21713","61673","90065","75799","0"
"21714","61673","90065","75800","0"
"21715","61673","90065","75800","0"
"21716","61673","90065","75800","0"
"21717","61673","90065","75800","0"
"21718","61673","90065","75800","0"
"21719","61673","90065","75800","0"
"21720","61673","90065","75800","0"
"21721","61673","90065","75799","0"
"21722","61673","90065","75800","0"
"21723","61673","90065","75800","0"
"21724","61673","90065","75799","0"
"21725","61673","90065","75799","0"
"21726","61673","90065","75800","0"
"21727","61673","90065","75800","0"
"21728","61673","90065","75800","0"
"21729","61673","90065","75800","0"
"21730","61673","90065","75800","0"
"21731","61673","90065","75800","0"
"21732","61673","90065","75800","0"
"21733","61673","90065","75800","0"
"21734","61673","90065","75800","0"
"21735","61673","90065","75800","0"
"21736","61673","90065","75800","0"
"21737","61673","90065","75800","0"
"21738","61673","90065","75800","0"
"21739","61673","90065","75800","0"
"21740","61673","90065","75800","0"
"21741","61673","90065","75800","0"
"21742","61673","90065","75801","0"
"21743","61673","90065","75801","0"
"21744","61673","90065","75801","0"
"21745","61673","90065","75801","0"
"21746","61673","90065","75801","0"
"21747","61673","90065","75801","0"
"21748","61673","90065","75801","0"
"21749","61673","90065","75801","0"
"21750","61673","90065","75800","0"
"21751","61673","90065","75800","0"
"21752","61673","90065","75800","0"
"21753","61673","90065","75800","0"
"21754","61673","90065","75800","0"
"21755","61673","90065","75800","0"
"21756","61673","90065","75800","0"
"21757","61673","90065","75800","0"
"21758","61673","90065","75799","0"
"21759","61673","90065","75799","0"
"21760","61673","90065","75799","0"
"21761","61673","90065","75799","0"
"21762","61673","90065","75800","0"
"21763","61673","90065","75800","0"
"21764","61673","90065","75800","0"
"21765","61673","90065","75800","0"
"21766","61673","90065","75800","0"
"21767","61673","90065","75800","0"
"21768","61673","90065","75800","0"
"21769","61673","90065","75800","0"
"21770","61673","90065","75799","0"
"21771","61673","90065","75799","0"
"21772","61673","90065","75799","0"
"21773","61673","90065","75799","0"
"21774","61673","90065","75799","0"
"21775","61673","90065","75800","0"
"21776","61673","90065","75800","0"
"21777","61673","90065","75800","0"
"21778","61673","90065","75799","0"
"21779","61673","90065","75799","0"
"21780","61673","90065","75800","0"
"21781","61673","90065","75800","0"
"21782","61673","90065","75800","0"
"21783","61673","90065","75799","0"
"21784","61673","90065","75799","0"
"21785","61673","90065","75799","0"
"21786","61673","90065","75799","0"
"21787","61673","90065","75799","0"
"21788","61673","90065","75799","0"
"21789","61673","90065","75799","0"
"21790","61673","90065","75800","0"
"21791","61673","90065","75800","0"
"21792","61673","90065","75799","0"
"21793","61673","90065","75799","0"
"21794","61673","90065","75799","0"
"21795","61673","90065","75799","0"
"21796","61673","90065","75799","0"
"21797","61673","90065","75799","0"
"21798","61673","90065","75799","0"
"21799","61673","90065","75799","0"
"21800","61673","90065","75799","0"
"21801","61673","90065","75799","0"
"21802","61673","90065","75798","0"
"21803","61673","90065","75799","0"
"21804","61673","90065","75798","0"
"21805","61673","90065","75798","0"
"21806","61673","90065","75798","0"
"21807","61673","90065","75798","0"
"21808","61673","90065","75798","0"
"21809","61673","90065","75798","0"
"21810","61673","90065","75798","0"
"21811","61673","90065","75798","0"
"21812","61673","90065","75798","0"
"21813","61673","90065","75798","0"
"21814","61673","90065","75798","0"
"21815","61673","90065","75798","0"
"21816","61673","90065","75798","0"
"21817","61673","90065","75798","0"
"21818","61673","90065","75798","0"
"21819","61673","90065","75798","0"
"21820","61673","90065","75798","0"
"21821","61673","90065","75798","0"
"21822","61673","90065","75798","0"
"21823","61673","90065","75798","0"
"21824","61673","90065","75798","0"
"21825","61673","90065","75797","0"
"21826","61673","90065","75797","0"
"21827","61673","90065","75797","0"
"21828","61673","90065","75797","0"
"21829","61673","90065","75797","0"
"21830","61673","90065","75797","0"
"21831","61673","90065","75797","0"
"21832","61673","90065","75797","0"
"21833","61673","90065","75797","0"
"21834","61673","90065","75797","0"
"21835","61673","90065","75797","0"
"21836","61673","90065","75796","0"
"21837","61673","90065","75796","0"
"21838","61673","90065","75796","0"
"21839","61673","90065","75796","0"
"21840","61673","90065","75796","0"
"21841","61673","90065","75796","0"
"21842","61673","90065","75796","0"
"21843","61673","90065","75796","0"
"21844","61673","90065","75796","0"
"21845","61673","90065","75796","0"
"21846","61673","90065","75796","0"
"21847","61673","90065","75796","0"
"21848","61673","90065","75796","0"
"21849","61673","90065","75796","0"
"21850","61673","90065","75796","0"
"21851","61673","90065","75796","0"
"21852","61673","90065","75796","0"
"21853","61673","90065","75796","0"
"21854","61673","90065","75796","0"
"21855","61673","90065","75796","0"
"21856","61673","90065","75796","0"
"21857","61673","90065","75796","0"
"21858","61673","90065","75796","0"
"21859","61673","90065","75796","0"
"21860","61673","90065","75796","0"
"21861","61673","90065","75796","0"
"21862","61673","90065","75796","0"
"21863","61673","90065","75796","0"
"21864","61673","90065","75796","0"
"21865","61673","90065","75796","0"
"21866","61673","90065","75796","0"
"21867","61673","90065","75797","0"
"21868","61673","90065","75797","0"
"21869","61673","90065","75797","0"
"21870","61673","90065","75796","0"
"21871","61673","90065","75797","0"
"21872","61673","90065","75797","0"
"21873","61673","90065","75796","0"
"21874","61673","90065","75796","0"
"21875","61673","90065","75796","0"
"21876","61673","90065","75797","0"
"21877","61673","90065","75797","0"
"21878","61673","90065","75797","0"
"21879","61673","90065","75797","0"
"21880","61673","90065","75796","0"
"21881","61673","90065","75797","0"
"21882","61673","90065","75797","0"
"21883","61673","90065","75797","0"
"21884","61673","90065","75797","0"
"21885","61673","90065","75797","0"
"21886","61673","90065","75797","0"
"21887","61673","90065","75797","0"
"21888","61673","90065","75797","0"
"21889","61673","90065","75797","0"
"21890","61673","90065","75797","0"
"21891","61673","90065","75797","0"
"21892","61673","90065","75797","0"
"21893","61673","90065","75797","0"
"21894","61673","90065","75798","0"
"21895","61673","90065","75798","0"
"21896","61673","90065","75798","0"
"21897","61673","90065","75798","0"
"21898","61673","90065","75798","0"
"21899","61673","90065","75798","0"
"21900","61673","90065","75797","0"
"21901","61673","90065","75797","0"
"21902","61673","90065","75797","0"
"21903","61673","90065","75797","0"
"21904","61673","90065","75797","0"
"21905","61673","90065","75797","0"
"21906","61673","90065","75797","0"
"21907","61673","90065","75797","0"
"21908","61673","90065","75797","0"
"21909","61673","90065","75797","0"
"21910","61673","90065","75797","0"
"21911","61673","90065","75797","0"
"21912","61673","90065","75796","0"
"21913","61673","90065","75796","0"
"21914","61673","90065","75797","0"
"21915","61673","90065","75796","0"
"21916","61673","90065","75797","0"
"21917","61673","90065","75797","0"
"21918","61673","90065","75797","0"
"21919","61673","90065","75797","0"
"21920","61673","90065","75797","0"
"21921","61673","90065","75798","0"
"21922","61673","90065","75798","0"
"21923","61673","90065","75798","0"
"21924","61673","90065","75798","0"
"21925","61673","90065","75798","0"
"21926","61673","90065","75798","0"
"21927","61673","90065","75798","0"
"21928","61673","90065","75798","0"
"21929","61673","90065","75798","0"
"21930","61673","90065","75798","0"
"21931","61673","90065","75798","0"
"21932","61673","90065","75798","0"
"21933","61673","90065","75798","0"
"21934","61673","90065","75798","0"
"21935","61673","90065","75798","0"
"21936","61673","90065","75798","0"
"21937","61673","90065","75798","0"
"21938","61673","90065","75798","0"
"21939","61673","90065","75798","0"
"21940","61673","90065","75797","0"
"21941","61673","90065","75797","0"
"21942","61673","90065","75798","0"
"21943","61673","90065","75797","0"
"21944","61673","90065","75797","0"
"21945","61673","90065","75797","0"
"21946","61673","90065","75797","0"
"21947","61673","90065","75797","0"
"21948","61673","90065","75797","0"
"21949","61673","90065","75797","0"
"21950","61673","90065","75798","0"
"21951","61673","90065","75798","0"
"21952","61673","90065","75797","0"
"21953","61673","90065","75797","0"
"21954","61673","90065","75797","0"
"21955","61673","90065","75797","0"
"21956","61673","90065","75797","0"
"21957","61673","90065","75797","0"
"21958","61673","90065","75797","0"
"21959","61673","90065","75797","0"
"21960","61673","90065","75797","0"
"21961","61673","90065","75797","0"
"21962","61673","90065","75797","0"
"21963","61673","90065","75797","0"
"21964","61673","90065","75797","0"
"21965","61673","90065","75797","0"
"21966","61673","90065","75797","0"
"21967","61673","90065","75797","0"
"21968","61673","90065","75797","0"
"21969","61673","90065","75797","0"
"21970","61673","90065","75797","0"
"21971","61673","90065","75797","0"
"21972","61673","90065","75797","0"
"21973","61673","90065","75797","0"
"21974","61673","90065","75797","0"
"21975","61673","90065","75797","0"
"21976","61673","90065","75797","0"
"21977","61673","90065","75797","0"
"21978","61673","90065","75797","0"
"21979","61673","90065","75797","0"
"21980","61673","90065","75797","0"
"21981","61673","90065","75797","0"
"21982","61673","90065","75797","0"
"21983","61673","90065","75797","0"
"21984","61673","90065","75797","0"
"21985","61673","90065","75797","0"
"21986","61673","90065","75796","0"
"21987","61673","90065","75797","0"
"21988","61673","90065","75797","0"
"21989","61673","90065","75797","0"
"21990","61673","90065","75797","0"
"21991","61673","90065","75797","0"
"21992","61673","90065","75797","0"
"21993","61673","90065","75796","0"
"21994","61673","90065","75796","0"
"21995","61673","90065","75796","0"
"21996","61673","90065","75796","0"
"21997","61673","90065","75796","0"
"21998","61673","90065","75796","0"
"21999","61673","90065","75796","0"
"22000","61673","90065","75796","0"
"22001","61673","90065","75796","0"
"22002","61673","90065","75796","0"
"22003","61673","90065","75796","0"
"22004","61673","90065","75797","0"
"22005","61673","90065","75797","0"
"22006","61673","90065","75796","0"
"22007","61673","90065","75796","0"
"22008","61673","90065","75796","0"
"22009","61673","90065","75796","0"
"22010","61673","90065","75796","0"
"22011","61673","90065","75796","0"
"22012","61673","90065","75796","0"
"22013","61673","90065","75797","0"
"22014","61673","90065","75796","0"
"22015","61673","90065","75797","0"
"22016","61673","90065","75797","0"
"22017","61673","90065","75797","0"
"22018","61673","90065","75797","0"
"22019","61673","90065","75797","0"
"22020","61673","90065","75797","0"
"22021","61673","90065","75797","0"
"22022","61673","90065","75797","0"
"22023","61673","90065","75797","0"
"22024","61673","90065","75797","0"
"22025","61673","90065","75797","0"
"22026","61673","90065","75797","0"
"22027","61673","90065","75797","0"
"22028","61673","90065","75797","0"
"22029","61673","90065","75797","0"
"22030","61673","90065","75798","0"
"22031","61673","90065","75798","0"
"22032","61673","90065","75798","0"
"22033","61673","90065","75798","0"
"22034","61673","90065","75798","0"
"22035","61673","90065","75798","0"
"22036","61673","90065","75798","0"
"22037","61673","90065","75798","0"
"22038","61673","90065","75798","0"
"22039","61673","90065","75798","0"
"22040","61673","90065","75798","0"
"22041","61673","90065","75798","0"
"22042","61673","90065","75798","0"
"22043","61673","90065","75798","0"
"22044","61673","90065","75798","0"
"22045","61673","90065","75798","0"
"22046","61673","90065","75798","0"
"22047","61673","90065","75798","0"
"22048","61673","90065","75798","0"
"22049","61673","90065","75798","0"
"22050","61673","90065","75798","0"
"22051","61673","90065","75798","0"
"22052","61673","90065","75798","0"
"22053","61673","90065","75799","0"
"22054","61673","90065","75799","0"
"22055","61673","90065","75799","0"
"22056","61673","90065","75799","0"
"22057","61673","90065","75799","0"
"22058","61673","90065","75800","0"
"22059","61673","90065","75800","0"
"22060","61673","90065","75800","0"
"22061","61673","90065","75800","0"
"22062","61673","90065","75800","0"
"22063","61673","90065","75800","0"
"22064","61673","90065","75800","0"
"22065","61673","90065","75800","0"
"22066","61673","90065","75800","0"
"22067","61673","90065","75800","0"
"22068","61673","90065","75800","0"
"22069","61673","90065","75801","0"
"22070","61673","90065","75800","0"
"22071","61673","90065","75801","0"
"22072","61673","90065","75801","0"
"22073","61673","90065","75801","0"
"22074","61673","90065","75801","0"
"22075","61673","90065","75801","0"
"22076","61673","90065","75801","0"
"22077","61673","90065","75801","0"
"22078","61673","90065","75801","0"
"22079","61673","90065","75801","0"
"22080","61673","90065","75801","0"
"22081","61673","90065","75801","0"
"22082","61673","90065","75801","0"
"22083","61673","90065","75801","0"
"22084","61673","90065","75801","0"
"22085","61673","90065","75801","0"
"22086","61673","90065","75801","0"
"22087","61673","90065","75801","0"
"22088","61673","90065","75801","0"
"22089","61673","90065","75801","0"
"22090","61673","90065","75801","0"
"22091","61673","90065","75801","0"
"22092","61673","90065","75801","0"
"22093","61673","90065","75801","0"
"22094","61673","90065","75801","0"
"22095","61673","90065","75801","0"
"22096","61673","90065","75801","0"
"22097","61673","90065","75801","0"
"22098","61673","90065","75800","0"
"22099","61673","90065","75800","0"
"22100","61673","90065","75800","0"
"22101","61673","90065","75801","0"
"22102","61673","90065","75800","0"
"22103","61673","90065","75800","0"
"22104","61673","90065","75800","0"
"22105","61673","90065","75800","0"
"22106","61673","90065","75800","0"
"22107","61673","90065","75800","0"
"22108","61673","90065","75800","0"
"22109","61673","90065","75800","0"
"22110","61673","90065","75801","0"
"22111","61673","90065","75800","0"
"22112","61673","90065","75800","0"
"22113","61673","90065","75800","0"
"22114","61673","90065","75800","0"
"22115","61673","90065","75800","0"
"22116","61673","90065","75800","0"
"22117","61673","90065","75800","0"
"22118","61673","90065","75800","0"
"22119","61673","90065","75800","0"
"22120","61673","90065","75800","0"
"22121","61673","90065","75800","0"
"22122","61673","90065","75800","0"
"22123","61673","90065","75800","0"
"22124","61673","90065","75800","0"
"22125","61673","90065","75800","0"
"22126","61673","90065","75800","0"
"22127","61673","90065","75800","0"
"22128","61673","90065","75800","0"
"22129","61673","90065","75799","0"
"22130","61673","90065","75799","0"
"22131","61673","90065","75799","0"
"22132","61673","90065","75799","0"
"22133","61673","90065","75799","0"
"22134","61673","90065","75799","0"
"22135","61673","90065","75799","0"
"22136","61673","90065","75799","0"
"22137","61673","90065","75799","0"
"22138","61673","90065","75799","0"
"22139","61673","90065","75800","0"
"22140","61673","90065","75800","0"
"22141","61673","90065","75800","0"
"22142","61673","90065","75800","0"
"22143","61673","90065","75800","0"
"22144","61673","90065","75800","0"
"22145","61673","90065","75800","0"
"22146","61673","90065","75800","0"
"22147","61673","90065","75800","0"
"22148","61673","90065","75800","0"
"22149","61673","90065","75800","0"
"22150","61673","90065","75800","0"
"22151","61673","90065","75800","0"
"22152","61673","90065","75800","0"
"22153","61673","90065","75800","0"
"22154","61673","90065","75800","0"
"22155","61673","90065","75800","0"
"22156","61673","90065","75800","0"
"22157","61673","90065","75800","0"
"22158","61673","90065","75800","0"
"22159","61673","90065","75800","0"
"22160","61673","90065","75800","0"
"22161","61673","90065","75800","0"
"22162","61673","90065","75801","0"
"22163","61673","90065","75801","0"
"22164","61673","90065","75800","0"
"22165","61673","90065","75801","0"
"22166","61673","90065","75801","0"
"22167","61673","90065","75801","0"
"22168","61673","90065","75801","0"
"22169","61673","90065","75801","0"
"22170","61673","90065","75801","0"
"22171","61673","90065","75801","0"
"22172","61673","90065","75801","0"
"22173","61673","90065","75801","0"
"22174","61673","90065","75801","0"
"22175","61673","90065","75801","0"
"22176","61673","90065","75800","0"
"22177","61673","90065","75800","0"
"22178","61673","90065","75800","0"
"22179","61673","90065","75800","0"
"22180","61673","90065","75800","0"
"22181","61673","90065","75800","0"
"22182","61673","90065","75800","0"
"22183","61673","90065","75800","0"
"22184","61673","90065","75800","0"
"22185","61673","90065","75800","0"
"22186","61673","90065","75800","0"
"22187","61673","90065","75800","0"
"22188","61673","90065","75800","0"
"22189","61673","90065","75800","0"
"22190","61673","90065","75799","0"
"22191","61673","90065","75800","0"
"22192","61673","90065","75800","0"
"22193","61673","90065","75800","0"
"22194","61673","90065","75800","0"
"22195","61673","90065","75799","0"
"22196","61673","90065","75799","0"
"22197","61673","90065","75799","0"
"22198","61673","90065","75799","0"
"22199","61673","90065","75799","0"
"22200","61673","90065","75799","0"
"22201","61673","90065","75799","0"
"22202","61673","90065","75799","0"
"22203","61673","90065","75799","0"
"22204","61673","90065","75799","0"
"22205","61673","90065","75799","0"
"22206","61673","90065","75799","0"
"22207","61673","90065","75799","0"
"22208","61673","90065","75799","0"
"22209","61673","90065","75799","0"
"22210","61673","90065","75799","0"
"22211","61673","90065","75799","0"
"22212","61673","90065","75799","0"
"22213","61673","90065","75799","0"
"22214","61673","90065","75799","0"
"22215","61673","90065","75799","0"
"22216","61673","90065","75799","0"
"22217","61673","90065","75799","0"
"22218","61673","90065","75799","0"
"22219","61673","90065","75799","0"
"22220","61673","90065","75799","0"
"22221","61673","90065","75799","0"
"22222","61673","90065","75799","0"
"22223","61673","90065","75799","0"
"22224","61673","90065","75799","0"
"22225","61673","90065","75799","0"
"22226","61673","90065","75799","0"
"22227","61673","90065","75799","0"
"22228","61673","90065","75799","0"
"22229","61673","90065","75799","0"
"22230","61673","90065","75798","0"
"22231","61673","90065","75798","0"
"22232","61673","90065","75798","0"
"22233","61673","90065","75798","0"
"22234","61673","90065","75798","0"
"22235","61673","90065","75798","0"
"22236","61673","90065","75798","0"
"22237","61673","90065","75798","0"
"22238","61673","90065","75798","0"
"22239","61673","90065","75798","0"
"22240","61673","90065","75798","0"
"22241","61673","90065","75798","0"
"22242","61673","90065","75798","0"
"22243","61673","90065","75798","0"
"22244","61673","90065","75798","0"
"22245","61673","90065","75798","0"
"22246","61673","90065","75798","0"
"22247","61673","90065","75798","0"
"22248","61673","90065","75798","0"
"22249","61673","90065","75798","0"
"22250","61673","90065","75799","0"
"22251","61673","90065","75798","0"
"22252","61673","90065","75798","0"
"22253","61673","90065","75799","0"
"22254","61673","90065","75799","0"
"22255","61673","90065","75798","0"
"22256","61673","90065","75798","0"
"22257","61673","90065","75798","0"
"22258","61673","90065","75798","0"
"22259","61673","90065","75798","0"
"22260","61673","90065","75798","0"
"22261","61673","90065","75798","0"
"22262","61673","90065","75798","0"
"22263","61673","90065","75799","0"
"22264","61673","90065","75799","0"
"22265","61673","90065","75798","0"
"22266","61673","90065","75798","0"
"22267","61673","90065","75798","0"
"22268","61673","90065","75798","0"
"22269","61673","90065","75798","0"
"22270","61673","90065","75798","0"
"22271","61673","90065","75798","0"
"22272","61673","90065","75798","0"
"22273","61673","90065","75798","0"
"22274","61673","90065","75798","0"
"22275","61673","90065","75798","0"
"22276","61673","90065","75798","0"
"22277","61673","90065","75798","0"
"22278","61673","90065","75799","0"
"22279","61673","90065","75799","0"
"22280","61673","90065","75799","0"
"22281","61673","90065","75799","0"
"22282","61673","90065","75799","0"
"22283","61673","90065","75799","0"
"22284","61673","90065","75799","0"
"22285","61673","90065","75798","0"
"22286","61673","90065","75799","0"
"22287","61673","90065","75798","0"
"22288","61673","90065","75798","0"
"22289","61673","90065","75798","0"
"22290","61673","90065","75798","0"
"22291","61673","90065","75799","0"
"22292","61673","90065","75798","0"
"22293","61673","90065","75798","0"
"22294","61673","90065","75798","0"
"22295","61673","90065","75798","0"
"22296","61673","90065","75798","0"
"22297","61673","90065","75797","0"
"22298","61673","90065","75798","0"
"22299","61673","90065","75798","0"
"22300","61673","90065","75797","0"
"22301","61673","90065","75797","0"
"22302","61673","90065","75797","0"
"22303","61673","90065","75797","0"
"22304","61673","90065","75797","0"
"22305","61673","90065","75797","0"
"22306","61673","90065","75797","0"
"22307","61673","90065","75797","0"
"22308","61673","90065","75797","0"
"22309","61673","90065","75797","0"
"22310","61673","90065","75797","0"
"22311","61673","90065","75797","0"
"22312","61673","90065","75797","0"
"22313","61673","90065","75797","0"
"22314","61673","90065","75797","0"
"22315","61673","90065","75797","0"
"22316","61673","90065","75796","0"
"22317","61673","90065","75796","0"
"22318","61673","90065","75796","0"
"22319","61673","90065","75796","0"
"22320","61673","90065","75796","0"
"22321","61673","90065","75796","0"
"22322","61673","90065","75796","0"
"22323","61673","90065","75796","0"
"22324","61673","90065","75796","0"
"22325","61673","90065","75796","0"
"22326","61673","90065","75795","0"
"22327","61673","90065","75795","0"
"22328","61673","90065","75795","0"
"22329","61673","90065","75795","0"
"22330","61673","90065","75795","0"
"22331","61673","90065","75796","0"
"22332","61673","90065","75796","0"
"22333","61673","90065","75795","0"
"22334","61673","90065","75795","0"
"22335","61673","90065","75795","0"
"22336","61673","90065","75795","0"
"22337","61673","90065","75795","0"
"22338","61673","90065","75795","0"
"22339","61673","90065","75795","0"
"22340","61673","90065","75795","0"
"22341","61673","90065","75795","0"
"22342","61673","90065","75795","0"
"22343","61673","90065","75795","0"
"22344","61673","90065","75795","0"
"22345","61673","90065","75795","0"
"22346","61673","90065","75795","0"
"22347","61673","90065","75795","0"
"22348","61673","90065","75795","0"
"22349","61673","90065","75795","0"
"22350","61673","90065","75795","0"
"22351","61673","90065","75795","0"
"22352","61673","90065","75795","0"
"22353","61673","90065","75795","0"
"22354","61673","90065","75795","0"
"22355","61673","90065","75795","0"
"22356","61673","90065","75795","0"
"22357","61673","90065","75795","0"
"22358","61673","90065","75795","0"
"22359","61673","90065","75795","0"
"22360","61673","90065","75795","0"
"22361","61673","90065","75795","0"
"22362","61673","90065","75795","0"
"22363","61673","90065","75795","0"
"22364","61673","90065","75795","0"
"22365","61673","90065","75795","0"
"22366","61673","90065","75795","0"
"22367","61673","90065","75795","0"
"22368","61673","90065","75795","0"
"22369","61673","90065","75795","0"
"22370","61673","90065","75795","0"
"22371","61673","90065","75795","0"
"22372","61673","90065","75795","0"
"22373","61673","90065","75795","0"
"22374","61673","90065","75795","0"
"22375","61673","90065","75795","0"
"22376","61673","90065","75795","0"
"22377","61673","90065","75795","0"
"22378","61673","90065","75795","0"
"22379","61673","90065","75795","0"
"22380","61673","90065","75795","0"
"22381","61673","90065","75795","0"
"22382","61673","90065","75795","0"
"22383","61673","90065","75795","0"
"22384","61673","90065","75795","0"
"22385","61673","90065","75795","0"
"22386","61673","90065","75795","0"
"22387","61673","90065","75795","0"
"22388","61673","90065","75795","0"
"22389","61673","90065","75795","0"
"22390","61673","90065","75795","0"
"22391","61673","90065","75795","0"
"22392","61673","90065","75795","0"
"22393","61673","90065","75795","0"
"22394","61673","90065","75795","0"
"22395","61673","90065","75795","0"
"22396","61673","90065","75795","0"
"22397","61673","90065","75795","0"
"22398","61673","90065","75795","0"
"22399","61673","90065","75796","0"
"22400","61673","90065","75796","0"
"22401","61673","90065","75795","0"
"22402","61673","90065","75796","0"
"22403","61673","90065","75796","0"
"22404","61673","90065","75796","0"
"22405","61673","90065","75796","0"
"22406","61673","90065","75796","0"
"22407","61673","90065","75796","0"
"22408","61673","90065","75796","0"
"22409","61673","90065","75796","0"
"22410","61673","90065","75796","0"
"22411","61673","90065","75796","0"
"22412","61673","90065","75796","0"
"22413","61673","90065","75796","0"
"22414","61673","90065","75796","0"
"22415","61673","90065","75796","0"
"22416","61673","90065","75796","0"
"22417","61673","90065","75796","0"
"22418","61673","90065","75796","0"
"22419","61673","90065","75796","0"
"22420","61673","90065","75796","0"
"22421","61673","90065","75796","0"
"22422","61673","90065","75796","0"
"22423","61673","90065","75796","0"
"22424","61673","90065","75797","0"
"22425","61673","90065","75797","0"
"22426","61673","90065","75796","0"
"22427","61673","90065","75796","0"
"22428","61673","90065","75796","0"
"22429","61673","90065","75796","0"
"22430","61673","90065","75796","0"
"22431","61673","90065","75796","0"
"22432","61673","90065","75796","0"
"22433","61673","90065","75797","0"
"22434","61673","90065","75797","0"
"22435","61673","90065","75796","0"
"22436","61673","90065","75796","0"
"22437","61673","90065","75796","0"
"22438","61673","90065","75796","0"
"22439","61673","90065","75796","0"
"22440","61673","90065","75796","0"
"22441","61673","90065","75796","0"
"22442","61673","90065","75796","0"
"22443","61673","90065","75796","0"
"22444","61673","90065","75796","0"
"22445","61673","90065","75797","0"
"22446","61673","90065","75797","0"
"22447","61673","90065","75797","0"
"22448","61673","90065","75796","0"
"22449","61673","90065","75796","0"
"22450","61673","90065","75797","0"
"22451","61673","90065","75797","0"
"22452","61673","90065","75797","0"
"22453","61673","90065","75797","0"
"22454","61673","90065","75796","0"
"22455","61673","90065","75797","0"
"22456","61673","90065","75797","0"
"22457","61673","90065","75797","0"
"22458","61673","90065","75797","0"
"22459","61673","90065","75797","0"
"22460","61673","90065","75797","0"
"22461","61673","90065","75797","0"
"22462","61673","90065","75797","0"
"22463","61673","90065","75797","0"
"22464","61673","90065","75797","0"
"22465","61673","90065","75797","0"
"22466","61673","90065","75797","0"
"22467","61673","90065","75797","0"
"22468","61673","90065","75797","0"
"22469","61673","90065","75797","0"
"22470","61673","90065","75797","0"
"22471","61673","90065","75797","0"
"22472","61673","90065","75797","0"
"22473","61673","90065","75797","0"
"22474","61673","90065","75797","0"
"22475","61673","90065","75797","0"
"22476","61673","90065","75797","0"
"22477","61673","90065","75797","0"
"22478","61673","90065","75796","0"
"22479","61673","90065","75796","0"
"22480","61673","90065","75796","0"
"22481","61673","90065","75796","0"
"22482","61673","90065","75796","0"
"22483","61673","90065","75796","0"
"22484","61673","90065","75796","0"
"22485","61673","90065","75796","0"
"22486","61673","90065","75796","0"
"22487","61673","90065","75796","0"
"22488","61673","90065","75795","0"
"22489","61673","90065","75795","0"
"22490","61673","90065","75795","0"
"22491","61673","90065","75795","0"
"22492","61673","90065","75795","0"
"22493","61673","90065","75795","0"
"22494","61673","90065","75795","0"
"22495","61673","90065","75795","0"
"22496","61673","90065","75796","0"
"22497","61673","90065","75796","0"
"22498","61673","90065","75795","0"
"22499","61673","90065","75795","0"
"22500","61673","90065","75795","0"
"22501","61673","90065","75795","0"
"22502","61673","90065","75795","0"
"22503","61673","90065","75795","0"
"22504","61673","90065","75795","0"
"22505","61673","90065","75795","0"
"22506","61673","90065","75795","0"
"22507","61673","90065","75795","0"
"22508","61673","90065","75795","0"
"22509","61673","90065","75795","0"
"22510","61673","90065","75795","0"
"22511","61673","90065","75795","0"
"22512","61673","90065","75795","0"
"22513","61673","90065","75795","0"
"22514","61673","90065","75795","0"
"22515","61673","90065","75795","0"
"22516","61673","90065","75795","0"
"22517","61673","90065","75795","0"
"22518","61673","90065","75795","0"
"22519","61673","90065","75794","0"
"22520","61673","90065","75795","0"
"22521","61673","90065","75795","0"
"22522","61673","90065","75795","0"
"22523","61673","90065","75795","0"
"22524","61673","90065","75795","0"
"22525","61673","90065","75795","0"
"22526","61673","90065","75794","0"
"22527","61673","90065","75794","0"
"22528","61673","90065","75794","0"
"22529","61673","90065","75795","0"
"22530","61673","90065","75795","0"
"22531","61673","90065","75795","0"
"22532","61673","90065","75794","0"
"22533","61673","90065","75794","0"
"22534","61673","90065","75794","0"
"22535","61673","90065","75794","0"
"22536","61673","90065","75794","0"
"22537","61673","90065","75794","0"
"22538","61673","90065","75794","0"
"22539","61673","90065","75794","0"
