"Iteracja","Best Result","Worst Result","Average Cost","Standard Deviation"
"4378","216","819","524","0"
"4379","216","819","524","0"
"4380","216","819","524","0"
"4381","216","819","524","0"
"4382","216","819","524","0"
"4383","216","819","524","0"
"4384","216","819","524","0"
"4385","216","819","524","0"
"4386","216","819","524","0"
"4387","216","819","524","0"
"4388","216","819","524","0"
"4389","216","819","524","0"
"4390","216","819","524","0"
"4391","216","819","524","0"
"4392","216","819","524","0"
"4393","216","819","524","0"
"4394","216","819","524","0"
"4395","216","819","524","0"
"4396","216","819","524","0"
"4397","216","819","524","0"
"4398","216","819","524","0"
"4399","216","819","524","0"
"4400","216","819","524","0"
"4401","216","819","524","0"
"4402","216","819","524","0"
"4403","216","819","524","0"
"4404","216","819","524","0"
"4405","216","819","524","0"
"4406","216","819","524","0"
"4407","216","819","524","0"
"4408","216","819","524","0"
"4409","216","819","524","0"
"4410","216","819","524","0"
"4411","216","819","524","0"
"4412","216","819","524","0"
"4413","216","819","524","0"
"4414","216","819","524","0"
"4415","216","819","524","0"
"4416","216","819","524","0"
"4417","216","819","524","0"
"4418","216","819","524","0"
"4419","216","819","524","0"
"4420","216","819","524","0"
"4421","216","819","524","0"
"4422","216","819","524","0"
"4423","216","819","524","0"
"4424","216","819","524","0"
"4425","216","819","524","0"
"4426","216","819","524","0"
"4427","216","819","524","0"
"4428","216","819","524","0"
"4429","216","819","524","0"
"4430","216","819","524","0"
"4431","216","819","524","0"
"4432","216","819","524","0"
"4433","216","819","524","0"
"4434","216","819","524","0"
"4435","216","819","524","0"
"4436","216","819","524","0"
"4437","216","819","524","0"
"4438","216","819","524","0"
"4439","216","819","524","0"
"4440","216","819","524","0"
"4441","216","819","524","0"
"4442","216","819","524","0"
"4443","216","819","524","0"
"4444","216","819","524","0"
"4445","216","819","524","0"
"4446","216","819","524","0"
"4447","216","819","524","0"
"4448","216","819","524","0"
"4449","216","819","524","0"
"4450","216","819","524","0"
"4451","216","819","524","0"
"4452","216","819","524","0"
"4453","216","819","524","0"
"4454","216","819","524","0"
"4455","216","819","524","0"
"4456","216","819","524","0"
"4457","216","819","524","0"
"4458","216","819","524","0"
"4459","216","819","524","0"
"4460","216","819","524","0"
"4461","216","819","524","0"
"4462","216","819","524","0"
"4463","216","819","524","0"
"4464","216","819","524","0"
"4465","216","819","524","0"
"4466","216","819","524","0"
"4467","216","819","524","0"
"4468","216","819","524","0"
"4469","216","819","524","0"
"4470","216","819","524","0"
"4471","216","819","524","0"
"4472","216","819","524","0"
"4473","216","819","524","0"
"4474","216","819","524","0"
"4475","216","819","524","0"
"4476","216","819","524","0"
"4477","216","819","524","0"
"4478","216","819","524","0"
"4479","216","819","524","0"
"4480","216","819","524","0"
"4481","216","819","524","0"
"4482","216","819","524","0"
"4483","216","819","524","0"
"4484","216","819","524","0"
"4485","216","819","524","0"
"4486","216","819","524","0"
"4487","216","819","524","0"
"4488","216","819","524","0"
"4489","216","819","524","0"
"4490","216","819","524","0"
"4491","216","819","524","0"
"4492","216","819","524","0"
"4493","216","819","524","0"
"4494","216","819","524","0"
"4495","216","819","524","0"
"4496","216","819","524","0"
"4497","216","819","524","0"
"4498","216","819","524","0"
"4499","216","819","524","0"
"4500","216","819","524","0"
"4501","216","819","524","0"
"4502","216","819","524","0"
"4503","216","819","524","0"
"4504","216","819","524","0"
"4505","216","819","524","0"
"4506","216","819","524","0"
"4507","216","819","524","0"
"4508","216","819","524","0"
"4509","216","819","524","0"
"4510","216","819","524","0"
"4511","216","819","524","0"
"4512","216","819","524","0"
"4513","216","819","524","0"
"4514","216","819","524","0"
"4515","216","819","524","0"
"4516","216","819","524","0"
"4517","216","819","524","0"
"4518","216","819","524","0"
"4519","216","819","524","0"
"4520","216","819","524","0"
"4521","216","822","524","0"
"4522","216","822","524","0"
"4523","216","822","524","0"
"4524","216","822","524","0"
"4525","216","822","524","0"
"4526","216","822","524","0"
"4527","216","822","524","0"
"4528","216","822","524","0"
"4529","216","822","524","0"
"4530","216","822","524","0"
"4531","216","822","524","0"
"4532","216","822","524","0"
"4533","216","822","524","0"
"4534","216","822","524","0"
"4535","216","822","524","0"
"4536","216","822","524","0"
"4537","216","822","524","0"
"4538","216","822","524","0"
"4539","216","822","524","0"
"4540","216","847","524","0"
"4541","216","847","524","0"
"4542","216","847","524","0"
"4543","216","847","524","0"
"4544","216","847","524","0"
"4545","216","847","524","0"
"4546","216","847","524","0"
"4547","216","847","524","0"
"4548","216","847","524","0"
"4549","216","847","524","0"
"4550","216","847","524","0"
"4551","216","847","524","0"
"4552","216","847","524","0"
"4553","216","847","524","0"
"4554","216","847","524","0"
"4555","216","847","524","0"
"4556","216","847","524","0"
"4557","216","847","524","0"
"4558","216","847","524","0"
"4559","216","847","524","0"
"4560","216","847","524","0"
"4561","216","847","524","0"
"4562","216","847","524","0"
"4563","216","847","524","0"
"4564","216","847","524","0"
"4565","216","847","524","0"
"4566","216","847","524","0"
"4567","216","847","524","0"
"4568","216","847","524","0"
"4569","216","847","524","0"
"4570","216","847","524","0"
"4571","216","847","524","0"
"4572","216","847","524","0"
"4573","216","847","524","0"
"4574","216","847","524","0"
"4575","216","847","524","0"
"4576","216","847","524","0"
"4577","216","847","524","0"
"4578","216","847","524","0"
"4579","216","847","524","0"
"4580","216","847","524","0"
"4581","216","847","524","0"
"4582","216","847","524","0"
"4583","216","847","524","0"
"4584","216","847","524","0"
"4585","216","847","524","0"
"4586","216","847","524","0"
"4587","216","847","524","0"
"4588","216","847","524","0"
"4589","216","847","524","0"
"4590","216","847","524","0"
"4591","216","847","524","0"
"4592","216","847","524","0"
"4593","216","847","524","0"
"4594","216","847","524","0"
"4595","216","847","524","0"
"4596","216","847","524","0"
"4597","216","847","524","0"
"4598","216","847","524","0"
"4599","216","847","524","0"
"4600","216","847","524","0"
"4601","216","847","524","0"
"4602","216","847","524","0"
"4603","216","847","524","0"
"4604","216","847","524","0"
"4605","216","847","524","0"
"4606","216","847","524","0"
"4607","216","847","524","0"
"4608","216","847","524","0"
"4609","216","847","524","0"
"4610","216","847","524","0"
"4611","216","847","524","0"
"4612","216","847","524","0"
"4613","216","847","524","0"
"4614","216","847","524","0"
"4615","216","847","524","0"
"4616","216","847","524","0"
"4617","216","847","524","0"
"4618","216","847","524","0"
"4619","216","847","524","0"
"4620","216","847","524","0"
"4621","216","847","524","0"
"4622","216","847","524","0"
"4623","216","847","524","0"
"4624","216","847","524","0"
"4625","216","847","524","0"
"4626","216","847","524","0"
"4627","216","847","524","0"
"4628","216","847","524","0"
"4629","216","847","524","0"
"4630","216","847","524","0"
"4631","216","847","524","0"
"4632","216","847","524","0"
"4633","216","847","524","0"
"4634","216","847","524","0"
"4635","216","847","524","0"
"4636","216","847","524","0"
"4637","216","847","524","0"
"4638","216","847","524","0"
"4639","216","847","524","0"
"4640","216","847","524","0"
"4641","216","847","524","0"
"4642","216","847","524","0"
"4643","216","847","524","0"
"4644","216","847","524","0"
"4645","216","847","524","0"
"4646","216","847","524","0"
"4647","216","847","524","0"
"4648","216","847","524","0"
"4649","216","847","524","0"
"4650","216","847","524","0"
"4651","216","847","524","0"
"4652","216","847","524","0"
"4653","216","847","524","0"
"4654","216","847","524","0"
"4655","216","847","524","0"
"4656","216","847","524","0"
"4657","216","847","524","0"
"4658","216","847","524","0"
"4659","216","847","524","0"
"4660","216","847","524","0"
"4661","216","847","524","0"
"4662","216","847","524","0"
"4663","216","847","524","0"
"4664","216","847","524","0"
"4665","216","847","524","0"
"4666","216","847","524","0"
"4667","216","847","524","0"
"4668","216","847","524","0"
"4669","216","847","524","0"
"4670","216","847","524","0"
"4671","216","847","524","0"
"4672","216","847","524","0"
"4673","216","847","524","0"
"4674","216","847","524","0"
"4675","216","847","524","0"
"4676","216","847","524","0"
"4677","216","847","524","0"
"4678","216","847","524","0"
"4679","216","847","524","0"
"4680","216","847","524","0"
"4681","216","847","524","0"
"4682","216","847","524","0"
"4683","216","847","524","0"
"4684","216","847","524","0"
"4685","216","847","524","0"
"4686","216","847","524","0"
"4687","216","847","524","0"
"4688","216","847","524","0"
"4689","216","847","524","0"
"4690","216","847","524","0"
"4691","216","847","524","0"
"4692","216","847","524","0"
"4693","216","847","524","0"
"4694","216","847","524","0"
"4695","216","847","524","0"
"4696","216","847","524","0"
"4697","216","847","524","0"
"4698","216","847","524","0"
"4699","216","847","524","0"
"4700","216","847","524","0"
"4701","216","847","524","0"
"4702","216","847","524","0"
"4703","216","847","524","0"
"4704","216","847","524","0"
"4705","216","847","524","0"
"4706","216","847","524","0"
"4707","216","847","524","0"
"4708","216","847","524","0"
"4709","216","847","524","0"
"4710","216","847","524","0"
"4711","216","847","524","0"
"4712","216","847","524","0"
"4713","216","847","524","0"
"4714","216","847","524","0"
"4715","216","847","524","0"
"4716","216","847","524","0"
"4717","216","847","524","0"
"4718","216","847","524","0"
"4719","216","847","524","0"
"4720","216","847","524","0"
"4721","216","847","524","0"
"4722","216","847","524","0"
"4723","216","847","524","0"
"4724","216","847","524","0"
"4725","216","847","524","0"
"4726","216","847","524","0"
"4727","216","847","524","0"
"4728","216","847","524","0"
"4729","216","847","524","0"
"4730","216","847","524","0"
"4731","216","847","524","0"
"4732","216","847","524","0"
"4733","216","847","524","0"
"4734","216","847","524","0"
"4735","216","847","524","0"
"4736","216","847","524","0"
"4737","216","847","524","0"
"4738","216","847","524","0"
"4739","216","847","524","0"
"4740","216","847","524","0"
"4741","216","847","524","0"
"4742","216","847","524","0"
"4743","216","847","524","0"
"4744","216","847","524","0"
"4745","216","847","524","0"
"4746","216","847","524","0"
"4747","216","847","524","0"
"4748","216","847","524","0"
"4749","216","847","524","0"
"4750","216","847","524","0"
"4751","216","847","524","0"
"4752","216","847","524","0"
"4753","216","847","524","0"
"4754","216","847","524","0"
"4755","216","847","524","0"
"4756","216","847","524","0"
"4757","216","847","524","0"
"4758","216","847","524","0"
"4759","216","847","524","0"
"4760","216","847","524","0"
"4761","216","847","524","0"
"4762","216","847","524","0"
"4763","216","847","524","0"
"4764","216","847","524","0"
"4765","216","847","524","0"
"4766","216","847","524","0"
"4767","216","847","524","0"
"4768","216","847","524","0"
"4769","216","847","524","0"
"4770","216","847","524","0"
"4771","216","847","524","0"
"4772","216","847","524","0"
"4773","216","847","524","0"
"4774","216","847","524","0"
"4775","216","847","524","0"
"4776","216","847","524","0"
"4777","216","847","524","0"
"4778","216","847","524","0"
"4779","216","847","524","0"
"4780","216","847","524","0"
"4781","216","847","524","0"
"4782","216","847","524","0"
"4783","216","847","524","0"
"4784","216","847","524","0"
"4785","216","847","524","0"
"4786","216","847","524","0"
"4787","216","847","524","0"
"4788","216","847","524","0"
"4789","216","847","524","0"
"4790","216","847","524","0"
"4791","216","847","524","0"
"4792","216","847","524","0"
"4793","216","847","524","0"
"4794","216","847","524","0"
"4795","216","847","524","0"
"4796","216","847","524","0"
"4797","216","847","524","0"
"4798","216","847","524","0"
"4799","216","847","524","0"
"4800","216","847","524","0"
"4801","216","847","524","0"
"4802","216","847","524","0"
"4803","216","847","524","0"
"4804","216","847","524","0"
"4805","216","847","524","0"
"4806","216","847","524","0"
"4807","216","847","524","0"
"4808","216","847","524","0"
"4809","216","847","524","0"
"4810","216","847","524","0"
"4811","216","847","524","0"
"4812","216","847","524","0"
"4813","216","847","524","0"
"4814","216","847","524","0"
"4815","216","847","524","0"
"4816","216","847","524","0"
"4817","216","847","524","0"
"4818","216","847","524","0"
"4819","216","847","524","0"
"4820","216","847","524","0"
"4821","216","847","524","0"
"4822","216","847","524","0"
"4823","216","847","524","0"
"4824","216","847","524","0"
"4825","216","847","524","0"
"4826","216","847","524","0"
"4827","216","847","524","0"
"4828","216","847","524","0"
"4829","216","847","524","0"
"4830","216","847","524","0"
"4831","216","847","524","0"
"4832","216","847","524","0"
"4833","216","847","524","0"
"4834","216","847","524","0"
"4835","216","847","524","0"
"4836","216","847","524","0"
"4837","216","847","524","0"
"4838","216","847","524","0"
"4839","216","847","524","0"
"4840","216","847","524","0"
"4841","216","847","524","0"
"4842","216","847","524","0"
"4843","216","847","524","0"
"4844","216","847","524","0"
"4845","216","847","524","0"
"4846","216","847","524","0"
"4847","216","847","524","0"
"4848","216","847","524","0"
"4849","216","847","524","0"
"4850","216","847","524","0"
"4851","216","847","524","0"
"4852","216","847","524","0"
"4853","216","847","524","0"
"4854","216","847","524","0"
"4855","216","847","524","0"
"4856","216","847","524","0"
"4857","216","847","524","0"
"4858","216","847","524","0"
"4859","216","847","524","0"
"4860","216","847","524","0"
"4861","216","847","524","0"
"4862","216","847","524","0"
"4863","216","847","524","0"
"4864","216","847","524","0"
"4865","216","847","524","0"
"4866","216","847","524","0"
"4867","216","847","524","0"
"4868","216","847","524","0"
"4869","216","847","524","0"
"4870","216","847","524","0"
"4871","216","847","524","0"
"4872","216","847","524","0"
"4873","216","847","524","0"
"4874","216","847","524","0"
"4875","216","847","524","0"
"4876","216","847","524","0"
"4877","216","847","524","0"
"4878","216","847","524","0"
"4879","216","847","524","0"
"4880","216","847","524","0"
"4881","216","847","524","0"
"4882","216","847","524","0"
"4883","216","847","524","0"
"4884","216","847","524","0"
"4885","216","847","524","0"
"4886","216","847","524","0"
"4887","216","847","524","0"
"4888","216","847","524","0"
"4889","216","847","524","0"
"4890","216","847","524","0"
"4891","216","847","524","0"
"4892","216","847","524","0"
"4893","216","847","524","0"
"4894","216","847","524","0"
"4895","216","847","524","0"
"4896","216","847","524","0"
"4897","216","847","524","0"
"4898","216","847","524","0"
"4899","216","847","524","0"
"4900","216","847","524","0"
"4901","216","847","524","0"
"4902","216","847","524","0"
"4903","216","847","524","0"
"4904","216","847","524","0"
"4905","216","847","524","0"
"4906","216","847","524","0"
"4907","216","847","524","0"
"4908","216","847","524","0"
"4909","216","847","524","0"
"4910","216","847","524","0"
"4911","216","847","524","0"
"4912","216","847","524","0"
"4913","216","847","524","0"
"4914","216","847","524","0"
"4915","216","847","524","0"
"4916","216","847","524","0"
"4917","216","847","524","0"
"4918","216","847","524","0"
"4919","216","847","524","0"
"4920","216","847","524","0"
"4921","216","847","524","0"
"4922","216","847","524","0"
"4923","216","847","524","0"
"4924","216","847","524","0"
"4925","216","847","524","0"
"4926","216","847","524","0"
"4927","216","847","524","0"
"4928","216","847","524","0"
"4929","216","847","524","0"
"4930","216","847","524","0"
"4931","216","847","524","0"
"4932","216","847","524","0"
"4933","216","847","524","0"
"4934","216","847","524","0"
"4935","216","847","524","0"
"4936","216","847","524","0"
"4937","216","847","524","0"
"4938","216","847","524","0"
"4939","216","847","524","0"
"4940","216","847","524","0"
"4941","216","847","524","0"
"4942","216","847","524","0"
"4943","216","847","524","0"
"4944","216","847","524","0"
"4945","216","847","524","0"
"4946","216","847","524","0"
"4947","216","847","524","0"
"4948","216","847","524","0"
"4949","216","847","524","0"
"4950","216","847","524","0"
"4951","216","847","524","0"
"4952","216","847","524","0"
"4953","216","847","524","0"
"4954","216","847","524","0"
"4955","216","847","524","0"
"4956","216","847","524","0"
"4957","216","847","524","0"
"4958","216","847","524","0"
"4959","216","847","524","0"
"4960","216","847","524","0"
"4961","216","847","524","0"
"4962","216","847","524","0"
"4963","216","847","524","0"
"4964","216","847","524","0"
"4965","216","847","524","0"
"4966","216","847","524","0"
"4967","216","847","524","0"
"4968","216","847","524","0"
"4969","216","847","524","0"
"4970","216","847","524","0"
"4971","216","847","524","0"
"4972","216","847","524","0"
"4973","216","847","524","0"
"4974","216","847","524","0"
"4975","216","847","524","0"
"4976","216","847","524","0"
"4977","216","847","524","0"
"4978","216","847","524","0"
"4979","216","847","524","0"
"4980","216","847","524","0"
"4981","216","847","524","0"
"4982","216","847","524","0"
"4983","216","847","524","0"
"4984","216","847","524","0"
"4985","216","847","524","0"
"4986","216","847","524","0"
"4987","216","847","524","0"
"4988","216","847","524","0"
"4989","216","847","524","0"
"4990","216","847","524","0"
"4991","216","847","524","0"
"4992","216","847","524","0"
"4993","216","847","524","0"
"4994","216","847","524","0"
"4995","216","847","524","0"
"4996","216","847","524","0"
"4997","216","847","524","0"
"4998","216","847","524","0"
"4999","216","847","524","0"
"5000","216","847","524","0"
"5001","216","847","524","0"
"5002","216","847","524","0"
"5003","216","847","524","0"
"5004","216","847","524","0"
"5005","216","847","524","0"
"5006","216","847","524","0"
"5007","216","847","524","0"
"5008","216","847","524","0"
"5009","216","847","524","0"
"5010","216","847","524","0"
"5011","216","847","524","0"
"5012","216","847","524","0"
"5013","216","847","524","0"
"5014","216","847","524","0"
"5015","216","847","524","0"
"5016","216","847","524","0"
"5017","216","847","524","0"
"5018","216","847","524","0"
"5019","216","847","524","0"
"5020","216","847","524","0"
"5021","216","847","524","0"
"5022","216","847","524","0"
"5023","216","847","524","0"
"5024","216","847","524","0"
"5025","216","847","524","0"
"5026","216","847","524","0"
"5027","216","847","524","0"
"5028","216","847","524","0"
"5029","216","847","524","0"
"5030","216","847","524","0"
"5031","216","847","524","0"
"5032","216","847","524","0"
"5033","216","847","524","0"
"5034","216","847","524","0"
"5035","216","847","524","0"
"5036","216","847","524","0"
"5037","216","847","524","0"
"5038","216","847","524","0"
"5039","216","847","524","0"
"5040","216","847","524","0"
"5041","216","847","524","0"
"5042","216","847","524","0"
"5043","216","847","524","0"
"5044","216","847","524","0"
"5045","216","847","524","0"
"5046","216","847","524","0"
"5047","216","847","524","0"
"5048","216","847","524","0"
"5049","216","847","524","0"
"5050","216","847","524","0"
"5051","216","847","524","0"
"5052","216","847","524","0"
"5053","216","847","524","0"
"5054","216","847","524","0"
"5055","216","847","524","0"
"5056","216","847","524","0"
"5057","216","847","524","0"
"5058","216","847","524","0"
"5059","216","847","524","0"
"5060","216","847","524","0"
"5061","216","847","524","0"
"5062","216","847","524","0"
"5063","216","847","524","0"
"5064","216","847","524","0"
"5065","216","847","524","0"
"5066","216","847","524","0"
"5067","216","847","524","0"
"5068","216","847","524","0"
"5069","216","847","524","0"
"5070","216","847","524","0"
"5071","216","847","524","0"
"5072","216","847","524","0"
"5073","216","847","524","0"
"5074","216","847","524","0"
"5075","216","847","524","0"
"5076","216","847","524","0"
"5077","216","847","524","0"
"5078","216","847","524","0"
"5079","216","847","524","0"
"5080","216","847","524","0"
"5081","216","847","524","0"
"5082","216","847","524","0"
"5083","216","847","524","0"
"5084","216","847","524","0"
"5085","216","847","524","0"
"5086","216","847","524","0"
"5087","216","847","524","0"
"5088","216","847","524","0"
"5089","216","847","524","0"
"5090","216","847","524","0"
"5091","216","847","524","0"
"5092","216","847","524","0"
"5093","216","847","524","0"
"5094","216","847","524","0"
"5095","216","847","524","0"
"5096","216","847","524","0"
"5097","216","847","524","0"
"5098","216","847","524","0"
"5099","216","847","524","0"
"5100","216","847","524","0"
"5101","216","847","524","0"
"5102","216","847","524","0"
"5103","216","847","524","0"
"5104","216","847","524","0"
"5105","216","847","524","0"
"5106","216","847","523","0"
"5107","216","847","523","0"
"5108","216","847","523","0"
"5109","216","847","524","0"
"5110","216","847","524","0"
"5111","216","847","524","0"
"5112","216","847","524","0"
"5113","216","847","524","0"
"5114","216","847","524","0"
"5115","216","847","523","0"
"5116","216","847","524","0"
"5117","216","847","523","0"
"5118","216","847","523","0"
"5119","216","847","523","0"
"5120","216","847","523","0"
"5121","216","847","523","0"
"5122","216","847","523","0"
"5123","216","847","523","0"
"5124","216","847","523","0"
"5125","216","847","523","0"
"5126","216","847","523","0"
"5127","216","847","523","0"
"5128","216","847","523","0"
"5129","216","847","523","0"
"5130","216","847","523","0"
"5131","216","847","523","0"
"5132","216","847","524","0"
"5133","216","847","524","0"
"5134","216","847","524","0"
"5135","216","847","524","0"
"5136","216","847","524","0"
"5137","216","847","524","0"
"5138","216","847","524","0"
"5139","216","847","524","0"
"5140","216","847","524","0"
"5141","216","847","524","0"
"5142","216","847","524","0"
"5143","216","847","524","0"
"5144","216","847","523","0"
"5145","216","847","523","0"
"5146","216","847","523","0"
"5147","216","847","523","0"
"5148","216","847","523","0"
"5149","216","847","523","0"
"5150","216","847","523","0"
"5151","216","847","523","0"
"5152","216","847","523","0"
"5153","216","847","523","0"
"5154","216","847","523","0"
"5155","216","847","523","0"
"5156","216","847","523","0"
"5157","216","847","523","0"
"5158","216","847","523","0"
"5159","216","847","523","0"
"5160","216","847","524","0"
"5161","216","847","523","0"
"5162","216","847","523","0"
"5163","216","847","523","0"
"5164","216","847","523","0"
"5165","216","847","523","0"
"5166","216","847","523","0"
"5167","216","847","523","0"
"5168","216","847","523","0"
"5169","216","847","523","0"
"5170","216","847","523","0"
"5171","216","847","523","0"
"5172","216","847","523","0"
"5173","216","847","523","0"
"5174","216","847","523","0"
"5175","216","847","523","0"
"5176","216","847","523","0"
"5177","216","847","523","0"
"5178","216","847","523","0"
"5179","216","847","523","0"
"5180","216","847","523","0"
"5181","216","847","523","0"
"5182","216","847","523","0"
"5183","216","847","523","0"
"5184","216","847","523","0"
"5185","216","847","523","0"
"5186","216","847","523","0"
"5187","216","847","523","0"
"5188","216","847","523","0"
"5189","216","847","523","0"
"5190","216","847","523","0"
"5191","216","847","523","0"
"5192","216","847","523","0"
"5193","216","847","523","0"
"5194","216","847","523","0"
"5195","216","847","523","0"
"5196","216","847","523","0"
"5197","216","847","523","0"
"5198","216","847","523","0"
"5199","216","847","523","0"
"5200","216","847","523","0"
"5201","216","847","523","0"
"5202","216","847","523","0"
"5203","216","847","523","0"
"5204","216","847","523","0"
"5205","216","847","523","0"
"5206","216","847","523","0"
"5207","216","847","523","0"
"5208","216","847","523","0"
"5209","216","847","523","0"
"5210","216","847","523","0"
"5211","216","847","523","0"
"5212","216","847","523","0"
"5213","216","847","523","0"
"5214","216","847","523","0"
"5215","216","847","523","0"
"5216","216","847","523","0"
"5217","216","847","523","0"
"5218","216","847","523","0"
"5219","216","847","523","0"
"5220","216","847","523","0"
"5221","216","847","523","0"
"5222","216","847","523","0"
"5223","216","847","523","0"
"5224","216","847","523","0"
"5225","216","847","523","0"
"5226","216","847","523","0"
"5227","216","847","523","0"
"5228","216","847","523","0"
"5229","216","847","523","0"
"5230","216","847","523","0"
"5231","216","847","523","0"
"5232","216","847","523","0"
"5233","216","847","523","0"
"5234","216","847","523","0"
"5235","216","847","523","0"
"5236","216","847","523","0"
"5237","216","847","523","0"
"5238","216","847","523","0"
"5239","216","847","523","0"
"5240","216","847","523","0"
"5241","216","847","523","0"
"5242","216","847","523","0"
"5243","216","847","523","0"
"5244","216","847","523","0"
"5245","216","847","523","0"
"5246","216","847","523","0"
"5247","216","847","523","0"
"5248","216","847","523","0"
"5249","216","847","523","0"
"5250","216","847","523","0"
"5251","216","847","523","0"
"5252","216","847","523","0"
"5253","216","847","523","0"
"5254","216","847","523","0"
"5255","216","847","523","0"
"5256","216","847","523","0"
"5257","216","847","523","0"
"5258","216","847","523","0"
"5259","216","847","523","0"
"5260","216","847","523","0"
"5261","216","847","523","0"
"5262","216","847","523","0"
"5263","216","847","523","0"
"5264","216","847","523","0"
"5265","216","847","523","0"
"5266","216","847","523","0"
"5267","216","847","523","0"
"5268","216","847","523","0"
"5269","216","847","523","0"
"5270","216","847","523","0"
"5271","216","847","523","0"
"5272","216","847","523","0"
"5273","216","847","523","0"
"5274","216","847","523","0"
"5275","216","847","523","0"
"5276","216","847","523","0"
"5277","216","847","523","0"
"5278","216","847","523","0"
"5279","216","847","523","0"
"5280","216","847","523","0"
"5281","216","847","523","0"
"5282","216","847","523","0"
"5283","216","847","523","0"
"5284","216","847","523","0"
"5285","216","847","523","0"
"5286","216","847","523","0"
"5287","216","847","523","0"
"5288","216","847","523","0"
"5289","216","847","523","0"
"5290","216","847","523","0"
"5291","216","847","523","0"
"5292","216","847","523","0"
"5293","216","847","523","0"
"5294","216","847","523","0"
"5295","216","847","523","0"
"5296","216","847","523","0"
"5297","216","847","523","0"
"5298","216","847","523","0"
"5299","216","847","523","0"
"5300","216","847","523","0"
"5301","216","847","523","0"
"5302","216","847","523","0"
"5303","216","847","523","0"
"5304","216","847","523","0"
"5305","216","847","523","0"
"5306","216","847","523","0"
"5307","216","847","523","0"
"5308","216","847","523","0"
"5309","216","847","523","0"
"5310","216","847","523","0"
"5311","216","847","523","0"
"5312","216","847","523","0"
"5313","216","847","523","0"
"5314","216","847","523","0"
"5315","216","847","523","0"
"5316","216","847","523","0"
"5317","216","847","523","0"
"5318","216","847","523","0"
"5319","216","847","523","0"
"5320","216","847","523","0"
"5321","216","847","523","0"
"5322","216","847","523","0"
"5323","216","847","523","0"
"5324","216","847","523","0"
"5325","216","847","523","0"
"5326","216","847","523","0"
"5327","216","847","523","0"
"5328","216","847","523","0"
"5329","216","847","523","0"
"5330","216","847","523","0"
"5331","216","847","523","0"
"5332","216","847","523","0"
"5333","216","847","523","0"
"5334","216","847","523","0"
"5335","216","847","523","0"
"5336","216","847","523","0"
"5337","216","847","523","0"
"5338","216","847","523","0"
"5339","216","847","523","0"
"5340","216","847","523","0"
"5341","216","847","523","0"
"5342","216","847","523","0"
"5343","216","847","523","0"
"5344","216","847","523","0"
"5345","216","847","523","0"
"5346","216","847","523","0"
"5347","216","847","523","0"
"5348","216","847","523","0"
"5349","216","847","523","0"
"5350","216","847","523","0"
"5351","216","847","523","0"
"5352","216","847","523","0"
"5353","216","847","523","0"
"5354","216","847","523","0"
"5355","216","847","523","0"
"5356","216","847","523","0"
"5357","216","847","523","0"
"5358","216","847","523","0"
"5359","216","847","523","0"
"5360","216","847","523","0"
"5361","216","847","523","0"
"5362","216","847","523","0"
"5363","216","847","523","0"
"5364","216","847","523","0"
"5365","216","847","523","0"
"5366","216","847","523","0"
"5367","216","847","523","0"
"5368","216","847","523","0"
"5369","216","847","523","0"
"5370","216","847","523","0"
"5371","216","847","523","0"
"5372","216","847","523","0"
"5373","216","847","523","0"
"5374","216","847","523","0"
"5375","216","847","523","0"
"5376","216","847","523","0"
"5377","216","847","523","0"
"5378","216","847","523","0"
"5379","216","847","523","0"
"5380","216","847","523","0"
"5381","216","847","523","0"
"5382","216","847","523","0"
"5383","216","847","523","0"
"5384","216","847","523","0"
"5385","216","847","523","0"
"5386","216","847","523","0"
"5387","216","847","523","0"
"5388","216","847","523","0"
"5389","216","847","523","0"
"5390","216","847","523","0"
"5391","216","847","523","0"
"5392","216","847","523","0"
"5393","216","847","523","0"
"5394","216","847","523","0"
"5395","216","847","523","0"
"5396","216","847","523","0"
"5397","216","847","523","0"
"5398","216","847","523","0"
"5399","216","847","523","0"
"5400","216","847","523","0"
"5401","216","847","523","0"
"5402","216","847","523","0"
"5403","216","847","523","0"
"5404","216","847","523","0"
"5405","216","847","523","0"
"5406","216","847","523","0"
"5407","216","847","523","0"
"5408","216","847","523","0"
"5409","216","847","523","0"
"5410","216","847","523","0"
"5411","216","847","523","0"
"5412","216","847","523","0"
"5413","216","847","523","0"
"5414","216","847","523","0"
"5415","216","847","523","0"
"5416","216","847","523","0"
"5417","216","847","523","0"
"5418","216","847","523","0"
"5419","216","847","523","0"
"5420","216","847","523","0"
"5421","216","847","523","0"
"5422","216","847","523","0"
"5423","216","847","523","0"
"5424","216","847","523","0"
"5425","216","847","523","0"
"5426","216","847","523","0"
"5427","216","847","523","0"
"5428","216","847","523","0"
"5429","216","847","523","0"
"5430","216","847","523","0"
"5431","216","847","523","0"
"5432","216","847","523","0"
"5433","216","847","523","0"
"5434","216","847","523","0"
"5435","216","847","523","0"
"5436","216","847","523","0"
"5437","216","847","523","0"
"5438","216","847","523","0"
"5439","216","847","523","0"
"5440","216","847","523","0"
"5441","216","847","523","0"
"5442","216","847","523","0"
"5443","216","847","523","0"
"5444","216","847","523","0"
"5445","216","847","523","0"
"5446","216","847","523","0"
"5447","216","847","523","0"
"5448","216","847","523","0"
"5449","216","847","523","0"
"5450","216","847","523","0"
"5451","216","847","523","0"
